student_id,internship_id,rank,cf_score,title,company,domain,location,stipend
STU_0118,INT_0051,5,0.7795149081723143,internship 51,company 51,web development,pune,20000
STU_0119,INT_0062,1,0.48500827180047756,internship 62,company 62,web development,bangalore,30000
STU_0119,INT_0195,2,0.41845196756486747,internship 195,company 195,web development,chennai,15000
STU_0119,INT_0177,3,0.4130792122877086,internship 177,company 177,ai/ml,chennai,15000
STU_0119,INT_0069,4,0.4060426839509511,internship 69,company 69,web development,pune,15000
STU_0119,INT_0141,5,0.4016634290431984,internship 141,company 141,data science,pune,25000
STU_0120,INT_0158,1,0.8816191868456908,internship 158,company 158,mobile apps,delhi,10000
STU_0120,INT_0143,2,0.5866389264223211,internship 143,company 143,web development,mumbai,0
STU_0120,INT_0094,3,0.49842261093589724,internship 94,company 94,ai/ml,pune,10000
STU_0120,INT_0083,4,0.4457921539018783,internship 83,company 83,mobile apps,delhi,20000
STU_0120,INT_0062,5,0.44541268059647465,internship 62,company 62,web development,bangalore,30000
STU_0121,INT_0085,1,0.9460427371363087,internship 85,company 85,data science,chennai,25000
STU_0121,INT_0009,2,0.9111570681377454,internship 9,company 9,ai/ml,mumbai,25000
STU_0121,INT_0099,3,0.8877501922587361,internship 99,company 99,software development,mumbai,30000
STU_0121,INT_0139,4,0.8815753300309728,internship 139,company 139,software development,pune,10000
STU_0121,INT_0047,5,0.8251926460183943,internship 47,company 47,software development,delhi,25000
STU_0122,INT_0153,1,0.815333895775525,internship 153,company 153,data science,chennai,0
STU_0122,INT_0169,2,0.6401853535038662,internship 169,company 169,data science,bangalore,10000
STU_0122,INT_0081,3,0.5001576565957377,internship 81,company 81,mobile apps,chennai,15000
STU_0122,INT_0137,4,0.47712314153581836,internship 137,company 137,web development,delhi,20000
STU_0122,INT_0189,5,0.4572468869787091,internship 189,company 189,data science,bangalore,20000
STU_0123,INT_0016,1,0.8118272078645441,internship 16,company 16,software development,mumbai,15000
STU_0123,INT_0153,2,0.8069150335631263,internship 153,company 153,data science,chennai,0
STU_0123,INT_0093,3,0.7924292838410094,internship 93,company 93,ai/ml,chennai,20000
STU_0123,INT_0080,4,0.7886719915902975,internship 80,company 80,web development,pune,10000
STU_0123,INT_0194,5,0.6692345204544343,internship 194,company 194,software development,chennai,25000
STU_0124,INT_0148,1,0.8871816154596497,internship 148,company 148,ai/ml,chennai,25000
STU_0124,INT_0139,2,0.8755585042943588,internship 139,company 139,software development,pune,10000
STU_0124,INT_0162,3,0.801717262333526,internship 162,company 162,data science,pune,30000
STU_0124,INT_0114,4,0.7392929749613889,internship 114,company 114,ai/ml,pune,15000
STU_0124,INT_0078,5,0.735874802681268,internship 78,company 78,web development,pune,15000
STU_0125,INT_0190,1,0.8435678493837948,internship 190,company 190,ai/ml,pune,15000
STU_0125,INT_0089,2,0.6956299913244551,internship 89,company 89,web development,bangalore,10000
STU_0125,INT_0182,3,0.6490976576450933,internship 182,company 182,ai/ml,delhi,25000
STU_0125,INT_0158,4,0.4633438495418314,internship 158,company 158,mobile apps,delhi,10000
STU_0125,INT_0173,5,0.4223310162949383,internship 173,company 173,software development,mumbai,15000
STU_0126,INT_0120,1,0.5770484456558136,internship 120,company 120,software development,bangalore,25000
STU_0126,INT_0015,2,0.40143179836873755,internship 15,company 15,web development,hyderabad,30000
STU_0126,INT_0158,3,0.39118036290226754,internship 158,company 158,mobile apps,delhi,10000
STU_0126,INT_0044,4,0.3834948571236574,internship 44,company 44,software development,mumbai,25000
STU_0126,INT_0083,5,0.383065712493211,internship 83,company 83,mobile apps,delhi,20000
STU_0127,INT_0154,1,0.7975395524941802,internship 154,company 154,data science,bangalore,10000
STU_0127,INT_0007,2,0.7362057760058143,internship 7,company 7,ai/ml,bangalore,25000
STU_0127,INT_0196,3,0.6115606774649545,internship 196,company 196,ai/ml,mumbai,10000
STU_0127,INT_0025,4,0.4941835268823068,internship 25,company 25,data science,delhi,15000
STU_0127,INT_0133,5,0.45571259493850147,internship 133,company 133,web development,bangalore,25000
STU_0128,INT_0159,1,0.6946892436539843,internship 159,company 159,data science,chennai,30000
STU_0128,INT_0176,2,0.6375162083432546,internship 176,company 176,software development,mumbai,15000
STU_0128,INT_0024,3,0.6206691764808776,internship 24,company 24,data science,hyderabad,30000
STU_0128,INT_0151,4,0.5229088963105444,internship 151,company 151,data science,mumbai,10000
STU_0128,INT_0048,5,0.46481970100458275,internship 48,company 48,mobile apps,bangalore,15000
STU_0129,INT_0141,1,0.7669713948463641,internship 141,company 141,data science,pune,25000
STU_0129,INT_0002,2,0.6694290691156808,internship 2,company 2,mobile apps,chennai,15000
STU_0129,INT_0034,3,0.4896483776714192,internship 34,company 34,data science,bangalore,10000
STU_0129,INT_0153,4,0.4275377256193572,internship 153,company 153,data science,chennai,0
STU_0129,INT_0004,5,0.42622666434395795,internship 4,company 4,mobile apps,delhi,15000
STU_0130,INT_0183,1,0.8105127697410435,internship 183,company 183,data science,hyderabad,0
STU_0130,INT_0166,2,0.7307515331629066,internship 166,company 166,software development,bangalore,25000
STU_0130,INT_0199,3,0.6666315193060104,internship 199,company 199,mobile apps,bangalore,10000
STU_0130,INT_0076,4,0.6226957285530784,internship 76,company 76,software development,delhi,25000
STU_0130,INT_0047,5,0.5704532502606188,internship 47,company 47,software development,delhi,25000
STU_0131,INT_0161,1,0.964218706463722,internship 161,company 161,ai/ml,mumbai,20000
STU_0131,INT_0069,2,0.9152919764274052,internship 69,company 69,web development,pune,15000
STU_0131,INT_0025,3,0.8951656240577803,internship 25,company 25,data science,delhi,15000
STU_0131,INT_0181,4,0.8886206170674935,internship 181,company 181,data science,chennai,30000
STU_0131,INT_0193,5,0.8355090436002164,internship 193,company 193,web development,pune,15000
STU_0132,INT_0144,1,0.9503092580807235,internship 144,company 144,web development,bangalore,30000
STU_0132,INT_0157,2,0.8690506004225873,internship 157,company 157,web development,chennai,30000
STU_0132,INT_0146,3,0.8412036336067468,internship 146,company 146,web development,bangalore,10000
STU_0132,INT_0189,4,0.7567684171501504,internship 189,company 189,data science,bangalore,20000
STU_0132,INT_0065,5,0.6107559112464702,internship 65,company 65,software development,chennai,0
STU_0133,INT_0017,1,0.5783259283979039,internship 17,company 17,web development,chennai,10000
STU_0133,INT_0105,2,0.492391602437257,internship 105,company 105,data science,mumbai,0
STU_0133,INT_0158,3,0.47008414387888664,internship 158,company 158,mobile apps,delhi,10000
STU_0133,INT_0022,4,0.4234891380092915,internship 22,company 22,mobile apps,pune,10000
STU_0133,INT_0144,5,0.4046960074807316,internship 144,company 144,web development,bangalore,30000
STU_0134,INT_0090,1,0.8813916294942523,internship 90,company 90,ai/ml,delhi,25000
STU_0134,INT_0038,2,0.8443049731137464,internship 38,company 38,mobile apps,delhi,10000
STU_0134,INT_0176,3,0.8099726850978131,internship 176,company 176,software development,mumbai,15000
STU_0134,INT_0117,4,0.7942585646681819,internship 117,company 117,software development,pune,10000
STU_0134,INT_0073,5,0.771128337069886,internship 73,company 73,mobile apps,hyderabad,10000
STU_0135,INT_0013,1,0.8204642988855009,internship 13,company 13,mobile apps,bangalore,10000
STU_0135,INT_0028,2,0.8186139127576941,internship 28,company 28,software development,pune,25000
STU_0135,INT_0170,3,0.7331670348204958,internship 170,company 170,web development,bangalore,25000
STU_0135,INT_0095,4,0.6815704842539472,internship 95,company 95,data science,mumbai,30000
STU_0135,INT_0086,5,0.6322611151171317,internship 86,company 86,data science,delhi,30000
STU_0136,INT_0173,1,0.986676561394412,internship 173,company 173,software development,mumbai,15000
STU_0136,INT_0141,2,0.8703817961547915,internship 141,company 141,data science,pune,25000
STU_0136,INT_0111,3,0.7887352652815989,internship 111,company 111,data science,delhi,0
STU_0136,INT_0157,4,0.7231395265937552,internship 157,company 157,web development,chennai,30000
STU_0136,INT_0014,5,0.560178029120334,internship 14,company 14,software development,hyderabad,0
STU_0137,INT_0044,1,0.9257087930296453,internship 44,company 44,software development,mumbai,25000
STU_0137,INT_0120,2,0.8978634724272543,internship 120,company 120,software development,bangalore,25000
STU_0137,INT_0032,3,0.7995445982650344,internship 32,company 32,web development,mumbai,15000
STU_0137,INT_0083,4,0.7646802878307132,internship 83,company 83,mobile apps,delhi,20000
STU_0137,INT_0064,5,0.5374644412618589,internship 64,company 64,software development,bangalore,10000
STU_0138,INT_0059,1,0.8685007651304639,internship 59,company 59,web development,pune,25000
STU_0138,INT_0094,2,0.7016007652950853,internship 94,company 94,ai/ml,pune,10000
STU_0138,INT_0180,3,0.6082674063539871,internship 180,company 180,data science,mumbai,30000
STU_0138,INT_0120,4,0.5938288691893889,internship 120,company 120,software development,bangalore,25000
STU_0138,INT_0099,5,0.5164464954669402,internship 99,company 99,software development,mumbai,30000
STU_0139,INT_0153,1,0.44730428537642,internship 153,company 153,data science,chennai,0
STU_0139,INT_0156,2,0.4308327695755779,internship 156,company 156,data science,delhi,20000
STU_0139,INT_0126,3,0.4255218000660258,internship 126,company 126,web development,bangalore,25000
STU_0139,INT_0138,4,0.42316264956113003,internship 138,company 138,software development,pune,25000
STU_0139,INT_0027,5,0.41382857709202814,internship 27,company 27,ai/ml,mumbai,0
STU_0140,INT_0081,1,0.7148123880179129,internship 81,company 81,mobile apps,chennai,15000
STU_0140,INT_0154,2,0.4284877174115058,internship 154,company 154,data science,bangalore,10000
STU_0140,INT_0094,3,0.3910267268663006,internship 94,company 94,ai/ml,pune,10000
STU_0140,INT_0153,4,0.38814112574238424,internship 153,company 153,data science,chennai,0
STU_0140,INT_0192,5,0.3815748446090583,internship 192,company 192,mobile apps,hyderabad,30000
STU_0141,INT_0161,1,0.8638426986486825,internship 161,company 161,ai/ml,mumbai,20000
STU_0141,INT_0173,2,0.808909273420056,internship 173,company 173,software development,mumbai,15000
STU_0141,INT_0111,3,0.5163270394653504,internship 111,company 111,data science,delhi,0
STU_0141,INT_0002,4,0.466018587607111,internship 2,company 2,mobile apps,chennai,15000
STU_0141,INT_0057,5,0.4537469738692318,internship 57,company 57,web development,hyderabad,20000
STU_0142,INT_0038,1,0.7649835710008273,internship 38,company 38,mobile apps,delhi,10000
STU_0142,INT_0090,2,0.7340186759116889,internship 90,company 90,ai/ml,delhi,25000
STU_0142,INT_0087,3,0.5460129111254524,internship 87,company 87,data science,chennai,30000
STU_0142,INT_0073,4,0.5241650415936934,internship 73,company 73,mobile apps,hyderabad,10000
STU_0142,INT_0069,5,0.5181159458524096,internship 69,company 69,web development,pune,15000
STU_0143,INT_0166,1,0.5235231871908047,internship 166,company 166,software development,bangalore,25000
STU_0143,INT_0199,2,0.5228936371781858,internship 199,company 199,mobile apps,bangalore,10000
STU_0143,INT_0076,3,0.4531358909946679,internship 76,company 76,software development,delhi,25000
STU_0143,INT_0183,4,0.42579150470283084,internship 183,company 183,data science,hyderabad,0
STU_0143,INT_0085,5,0.4100937197758904,internship 85,company 85,data science,chennai,25000
STU_0144,INT_0143,1,0.7994592484292697,internship 143,company 143,web development,mumbai,0
STU_0144,INT_0118,2,0.6986800871615148,internship 118,company 118,ai/ml,chennai,10000
STU_0144,INT_0141,3,0.5004326797683026,internship 141,company 141,data science,pune,25000
STU_0144,INT_0136,4,0.4944799930403161,internship 136,company 136,ai/ml,pune,10000
STU_0144,INT_0072,5,0.476351151849219,internship 72,company 72,mobile apps,delhi,20000
STU_0145,INT_0002,1,0.8873951166808656,internship 2,company 2,mobile apps,chennai,15000
STU_0145,INT_0141,2,0.8585518530432852,internship 141,company 141,data science,pune,25000
STU_0145,INT_0153,3,0.8424189190278679,internship 153,company 153,data science,chennai,0
STU_0145,INT_0005,4,0.8142224062229233,internship 5,company 5,mobile apps,bangalore,30000
STU_0145,INT_0004,5,0.777131950888303,internship 4,company 4,mobile apps,delhi,15000
STU_0146,INT_0079,1,0.9335413499904246,internship 79,company 79,web development,mumbai,10000
STU_0146,INT_0020,2,0.8398617163818203,internship 20,company 20,web development,pune,20000
STU_0146,INT_0077,3,0.8253105824383384,internship 77,company 77,data science,delhi,20000
STU_0146,INT_0183,4,0.8123533630093558,internship 183,company 183,data science,hyderabad,0
STU_0146,INT_0198,5,0.6708719540988415,internship 198,company 198,data science,hyderabad,10000
STU_0147,INT_0085,1,1.0,internship 85,company 85,data science,chennai,25000
STU_0147,INT_0001,2,0.9448160970634465,internship 1,company 1,web development,pune,30000
STU_0147,INT_0099,3,0.9345743700352682,internship 99,company 99,software development,mumbai,30000
STU_0147,INT_0051,4,0.910107248273597,internship 51,company 51,web development,pune,20000
STU_0147,INT_0096,5,0.8829374661339069,internship 96,company 96,ai/ml,delhi,20000
STU_0148,INT_0069,1,0.6010838795983121,internship 69,company 69,web development,pune,15000
STU_0148,INT_0161,2,0.44596899521589267,internship 161,company 161,ai/ml,mumbai,20000
STU_0148,INT_0007,3,0.44131161465638186,internship 7,company 7,ai/ml,bangalore,25000
STU_0148,INT_0128,4,0.4061375628299524,internship 128,company 128,web development,chennai,20000
STU_0148,INT_0036,5,0.4010572320457313,internship 36,company 36,mobile apps,mumbai,0
STU_0149,INT_0158,1,0.9201855358536637,internship 158,company 158,mobile apps,delhi,10000
STU_0149,INT_0094,2,0.8477298990900703,internship 94,company 94,ai/ml,pune,10000
STU_0149,INT_0156,3,0.8159006997293583,internship 156,company 156,data science,delhi,20000
STU_0149,INT_0018,4,0.7297925083020866,internship 18,company 18,mobile apps,mumbai,10000
STU_0149,INT_0010,5,0.7275915209201438,internship 10,company 10,mobile apps,hyderabad,25000
STU_0150,INT_0131,1,0.6531598370687675,internship 131,company 131,ai/ml,chennai,10000
STU_0150,INT_0154,2,0.48309581498350557,internship 154,company 154,data science,bangalore,10000
STU_0150,INT_0104,3,0.47271021312090367,internship 104,company 104,software development,mumbai,15000
STU_0150,INT_0128,4,0.4274807202023441,internship 128,company 128,web development,chennai,20000
STU_0150,INT_0016,5,0.4024116119506823,internship 16,company 16,software development,mumbai,15000
STU_0151,INT_0029,1,0.7591254149143815,internship 29,company 29,web development,mumbai,15000
STU_0151,INT_0034,2,0.5668715119005825,internship 34,company 34,data science,bangalore,10000
STU_0151,INT_0189,3,0.4843653410272566,internship 189,company 189,data science,bangalore,20000
STU_0151,INT_0040,4,0.47235450438401416,internship 40,company 40,software development,pune,0
STU_0151,INT_0147,5,0.4698234089948512,internship 147,company 147,web development,hyderabad,20000
STU_0152,INT_0172,1,0.8078703438910348,internship 172,company 172,data science,pune,15000
STU_0152,INT_0095,2,0.8071065430610815,internship 95,company 95,data science,mumbai,30000
STU_0152,INT_0050,3,0.7405336711644736,internship 50,company 50,web development,chennai,0
STU_0152,INT_0190,4,0.5063337218256372,internship 190,company 190,ai/ml,pune,15000
STU_0152,INT_0053,5,0.49279589557620657,internship 53,company 53,web development,mumbai,15000
STU_0153,INT_0127,1,0.6968273794506383,internship 127,company 127,mobile apps,hyderabad,10000
STU_0153,INT_0001,2,0.6668461180028594,internship 1,company 1,web development,pune,30000
STU_0153,INT_0066,3,0.483667684209491,internship 66,company 66,web development,hyderabad,25000
STU_0153,INT_0153,4,0.471595135667194,internship 153,company 153,data science,chennai,0
STU_0153,INT_0186,5,0.47118326572531677,internship 186,company 186,web development,delhi,20000
STU_0154,INT_0022,1,0.959161538746947,internship 22,company 22,mobile apps,pune,10000
STU_0154,INT_0137,2,0.9415631792872916,internship 137,company 137,web development,delhi,20000
STU_0154,INT_0019,3,0.7337634284058183,internship 19,company 19,data science,hyderabad,30000
STU_0154,INT_0117,4,0.613176858071623,internship 117,company 117,software development,pune,10000
STU_0154,INT_0024,5,0.6090739243124241,internship 24,company 24,data science,hyderabad,30000
STU_0155,INT_0062,1,0.7948187837682172,internship 62,company 62,web development,bangalore,30000
STU_0155,INT_0046,2,0.780686590042325,internship 46,company 46,data science,delhi,0
STU_0155,INT_0079,3,0.7744975450525355,internship 79,company 79,web development,mumbai,10000
STU_0155,INT_0183,4,0.5175528775367886,internship 183,company 183,data science,hyderabad,0
STU_0155,INT_0187,5,0.45337900295267375,internship 187,company 187,mobile apps,bangalore,15000
STU_0156,INT_0131,1,0.7667233653533105,internship 131,company 131,ai/ml,chennai,10000
STU_0156,INT_0154,2,0.6862072765926893,internship 154,company 154,data science,bangalore,10000
STU_0156,INT_0167,3,0.6729667396079927,internship 167,company 167,web development,chennai,20000
STU_0156,INT_0147,4,0.6172845405234646,internship 147,company 147,web development,hyderabad,20000
STU_0156,INT_0046,5,0.5141354228368893,internship 46,company 46,data science,delhi,0
STU_0157,INT_0186,1,0.644691630663486,internship 186,company 186,web development,delhi,20000
STU_0157,INT_0075,2,0.6015105865665352,internship 75,company 75,mobile apps,mumbai,0
STU_0157,INT_0151,3,0.423111901865755,internship 151,company 151,data science,mumbai,10000
STU_0157,INT_0163,4,0.42029151612079846,internship 163,company 163,mobile apps,pune,15000
STU_0157,INT_0052,5,0.4176244392796491,internship 52,company 52,web development,pune,10000
STU_0158,INT_0172,1,0.8229580167872406,internship 172,company 172,data science,pune,15000
STU_0158,INT_0037,2,0.5249252545225388,internship 37,company 37,ai/ml,delhi,20000
STU_0158,INT_0036,3,0.4753535253935389,internship 36,company 36,mobile apps,mumbai,0
STU_0158,INT_0133,4,0.4687467642935965,internship 133,company 133,web development,bangalore,25000
STU_0158,INT_0158,5,0.44892188003823097,internship 158,company 158,mobile apps,delhi,10000
STU_0159,INT_0077,1,0.856971825816603,internship 77,company 77,data science,delhi,20000
STU_0159,INT_0189,2,0.7791721158794129,internship 189,company 189,data science,bangalore,20000
STU_0159,INT_0119,3,0.7298448072370582,internship 119,company 119,data science,pune,25000
STU_0159,INT_0039,4,0.5632094256610317,internship 39,company 39,data science,pune,25000
STU_0159,INT_0059,5,0.538022655358334,internship 59,company 59,web development,pune,25000
STU_0160,INT_0158,1,0.8460466669432869,internship 158,company 158,mobile apps,delhi,10000
STU_0160,INT_0069,2,0.8349283945691672,internship 69,company 69,web development,pune,15000
STU_0160,INT_0172,3,0.7040233583336876,internship 172,company 172,data science,pune,15000
STU_0160,INT_0037,4,0.6750579372160361,internship 37,company 37,ai/ml,delhi,20000
STU_0160,INT_0094,5,0.44139263790551675,internship 94,company 94,ai/ml,pune,10000
STU_0161,INT_0186,1,0.8724970115949566,internship 186,company 186,web development,delhi,20000
STU_0161,INT_0199,2,0.8249279855484408,internship 199,company 199,mobile apps,bangalore,10000
STU_0161,INT_0112,3,0.7661126201635569,internship 112,company 112,ai/ml,delhi,30000
STU_0161,INT_0164,4,0.6867480788161412,internship 164,company 164,data science,hyderabad,0
STU_0161,INT_0026,5,0.6192285075542836,internship 26,company 26,ai/ml,chennai,20000
STU_0162,INT_0154,1,0.801710635269127,internship 154,company 154,data science,bangalore,10000
STU_0162,INT_0081,2,0.7992370518241922,internship 81,company 81,mobile apps,chennai,15000
STU_0162,INT_0175,3,0.5743150559600715,internship 175,company 175,web development,hyderabad,0
STU_0162,INT_0157,4,0.4512404239447065,internship 157,company 157,web development,chennai,30000
STU_0162,INT_0131,5,0.4149560222519094,internship 131,company 131,ai/ml,chennai,10000
STU_0163,INT_0073,1,0.5286457180236439,internship 73,company 73,mobile apps,hyderabad,10000
STU_0163,INT_0181,2,0.5223437807807618,internship 181,company 181,data science,chennai,30000
STU_0163,INT_0130,3,0.5109693322675438,internship 130,company 130,mobile apps,mumbai,30000
STU_0163,INT_0151,4,0.4806481066371485,internship 151,company 151,data science,mumbai,10000
STU_0163,INT_0064,5,0.467965319432313,internship 64,company 64,software development,bangalore,10000
STU_0164,INT_0137,1,0.91212922049556,internship 137,company 137,web development,delhi,20000
STU_0164,INT_0011,2,0.8538733144198885,internship 11,company 11,web development,mumbai,30000
STU_0164,INT_0168,3,0.6989436501558353,internship 168,company 168,ai/ml,hyderabad,15000
STU_0164,INT_0125,4,0.4788253684531727,internship 125,company 125,data science,bangalore,10000
STU_0164,INT_0009,5,0.47228129009611397,internship 9,company 9,ai/ml,mumbai,25000
STU_0165,INT_0064,1,0.9246923617511,internship 64,company 64,software development,bangalore,10000
STU_0165,INT_0196,2,0.8048638938156869,internship 196,company 196,ai/ml,mumbai,10000
STU_0165,INT_0075,3,0.8036214669779502,internship 75,company 75,mobile apps,mumbai,0
STU_0165,INT_0053,4,0.7672067611590372,internship 53,company 53,web development,mumbai,15000
STU_0165,INT_0016,5,0.7430758890470708,internship 16,company 16,software development,mumbai,15000
STU_0166,INT_0022,1,0.8838089884182974,internship 22,company 22,mobile apps,pune,10000
STU_0166,INT_0165,2,0.8301904234191846,internship 165,company 165,ai/ml,pune,15000
STU_0166,INT_0157,3,0.8245628638474685,internship 157,company 157,web development,chennai,30000
STU_0166,INT_0093,4,0.771389916165947,internship 93,company 93,ai/ml,chennai,20000
STU_0166,INT_0050,5,0.7269903997474794,internship 50,company 50,web development,chennai,0
STU_0167,INT_0186,1,0.7517030183661281,internship 186,company 186,web development,delhi,20000
STU_0167,INT_0161,2,0.6835083729581835,internship 161,company 161,ai/ml,mumbai,20000
STU_0167,INT_0085,3,0.5218003615000314,internship 85,company 85,data science,chennai,25000
STU_0167,INT_0096,4,0.496697358135551,internship 96,company 96,ai/ml,delhi,20000
STU_0167,INT_0103,5,0.415829444013357,internship 103,company 103,web development,chennai,10000
STU_0168,INT_0094,1,0.7251075114566958,internship 94,company 94,ai/ml,pune,10000
STU_0168,INT_0161,2,0.7086771193341396,internship 161,company 161,ai/ml,mumbai,20000
STU_0168,INT_0145,3,0.5440043618746927,internship 145,company 145,web development,mumbai,15000
STU_0168,INT_0138,4,0.5429731990963048,internship 138,company 138,software development,pune,25000
STU_0168,INT_0045,5,0.44668602669964047,internship 45,company 45,software development,chennai,30000
STU_0169,INT_0034,1,0.8609635557467601,internship 34,company 34,data science,bangalore,10000
STU_0169,INT_0097,2,0.6979388690032402,internship 97,company 97,mobile apps,chennai,0
STU_0169,INT_0154,3,0.592595517630925,internship 154,company 154,data science,bangalore,10000
STU_0169,INT_0029,4,0.5697359233026622,internship 29,company 29,web development,mumbai,15000
STU_0169,INT_0070,5,0.5190344485360119,internship 70,company 70,web development,bangalore,20000
STU_0170,INT_0146,1,0.8095331883174057,internship 146,company 146,web development,bangalore,10000
STU_0170,INT_0030,2,0.7307105888796761,internship 30,company 30,web development,delhi,10000
STU_0170,INT_0120,3,0.7066395714003084,internship 120,company 120,software development,bangalore,25000
STU_0170,INT_0180,4,0.5394726106172072,internship 180,company 180,data science,mumbai,30000
STU_0170,INT_0015,5,0.44963272766889295,internship 15,company 15,web development,hyderabad,30000
STU_0171,INT_0119,1,0.7022891357805717,internship 119,company 119,data science,pune,25000
STU_0171,INT_0166,2,0.6409137396393552,internship 166,company 166,software development,bangalore,25000
STU_0171,INT_0183,3,0.5676435437977831,internship 183,company 183,data science,hyderabad,0
STU_0171,INT_0101,4,0.5057621480738606,internship 101,company 101,web development,hyderabad,30000
STU_0171,INT_0172,5,0.48264078470183125,internship 172,company 172,data science,pune,15000
STU_0172,INT_0156,1,0.8948396315841838,internship 156,company 156,data science,delhi,20000
STU_0172,INT_0138,2,0.6673541225891257,internship 138,company 138,software development,pune,25000
STU_0172,INT_0082,3,0.6607944263095976,internship 82,company 82,data science,delhi,20000
STU_0172,INT_0057,4,0.5135856086500665,internship 57,company 57,web development,hyderabad,20000
STU_0172,INT_0173,5,0.4885851770466686,internship 173,company 173,software development,mumbai,15000
STU_0173,INT_0191,1,0.8224033694865727,internship 191,company 191,software development,delhi,0
STU_0173,INT_0116,2,0.7132804808766771,internship 116,company 116,mobile apps,pune,20000
STU_0173,INT_0041,3,0.6435098604597722,internship 41,company 41,web development,bangalore,0
STU_0173,INT_0003,4,0.6279663974910694,internship 3,company 3,ai/ml,chennai,15000
STU_0173,INT_0036,5,0.5541973989743076,internship 36,company 36,mobile apps,mumbai,0
STU_0174,INT_0154,1,0.8233276550225488,internship 154,company 154,data science,bangalore,10000
STU_0174,INT_0007,2,0.7612250124320774,internship 7,company 7,ai/ml,bangalore,25000
STU_0174,INT_0181,3,0.6380541402458202,internship 181,company 181,data science,chennai,30000
STU_0174,INT_0025,4,0.5361337942674711,internship 25,company 25,data science,delhi,15000
STU_0174,INT_0093,5,0.4897021328721347,internship 93,company 93,ai/ml,chennai,20000
STU_0175,INT_0192,1,0.7700171852020945,internship 192,company 192,mobile apps,hyderabad,30000
STU_0175,INT_0009,2,0.7287408311714823,internship 9,company 9,ai/ml,mumbai,25000
STU_0175,INT_0190,3,0.6583278920350748,internship 190,company 190,ai/ml,pune,15000
STU_0175,INT_0063,4,0.5639912082071254,internship 63,company 63,mobile apps,pune,10000
STU_0175,INT_0200,5,0.4645924602326539,internship 200,company 200,web development,delhi,25000
STU_0176,INT_0173,1,0.5927406587833866,internship 173,company 173,software development,mumbai,15000
STU_0176,INT_0087,2,0.5744137021352359,internship 87,company 87,data science,chennai,30000
STU_0176,INT_0148,3,0.4748219250811636,internship 148,company 148,ai/ml,chennai,25000
STU_0176,INT_0161,4,0.4254148067444605,internship 161,company 161,ai/ml,mumbai,20000
STU_0176,INT_0026,5,0.39825992494701834,internship 26,company 26,ai/ml,chennai,20000
STU_0177,INT_0161,1,0.9142246813743315,internship 161,company 161,ai/ml,mumbai,20000
STU_0177,INT_0002,2,0.8797844608509546,internship 2,company 2,mobile apps,chennai,15000
STU_0177,INT_0192,3,0.8530294400793288,internship 192,company 192,mobile apps,hyderabad,30000
STU_0177,INT_0050,4,0.7851413280577961,internship 50,company 50,web development,chennai,0
STU_0177,INT_0047,5,0.732658776970622,internship 47,company 47,software development,delhi,25000
STU_0178,INT_0104,1,0.888360810816686,internship 104,company 104,software development,mumbai,15000
STU_0178,INT_0170,2,0.7410942279493191,internship 170,company 170,web development,bangalore,25000
STU_0178,INT_0013,3,0.5153791370979646,internship 13,company 13,mobile apps,bangalore,10000
STU_0178,INT_0099,4,0.4983850857113695,internship 99,company 99,software development,mumbai,30000
STU_0178,INT_0001,5,0.47091997709990463,internship 1,company 1,web development,pune,30000
STU_0179,INT_0161,1,0.9705736391164967,internship 161,company 161,ai/ml,mumbai,20000
STU_0179,INT_0139,2,0.9242727039532888,internship 139,company 139,software development,pune,10000
STU_0179,INT_0039,3,0.7541936971045764,internship 39,company 39,data science,pune,25000
STU_0179,INT_0125,4,0.7285982859709985,internship 125,company 125,data science,bangalore,10000
STU_0179,INT_0083,5,0.7094302830925732,internship 83,company 83,mobile apps,delhi,20000
STU_0180,INT_0103,1,0.8279129082171419,internship 103,company 103,web development,chennai,10000
STU_0180,INT_0167,2,0.6541718784447808,internship 167,company 167,web development,chennai,20000
STU_0180,INT_0096,3,0.5638907047655051,internship 96,company 96,ai/ml,delhi,20000
STU_0180,INT_0022,4,0.5564386974804618,internship 22,company 22,mobile apps,pune,10000
STU_0180,INT_0093,5,0.541905967359133,internship 93,company 93,ai/ml,chennai,20000
STU_0181,INT_0193,1,0.942760905098285,internship 193,company 193,web development,pune,15000
STU_0181,INT_0013,2,0.8044252412473047,internship 13,company 13,mobile apps,bangalore,10000
STU_0181,INT_0179,3,0.7819118793759468,internship 179,company 179,mobile apps,hyderabad,10000
STU_0181,INT_0155,4,0.7755461408092472,internship 155,company 155,ai/ml,chennai,25000
STU_0181,INT_0158,5,0.7500969049878621,internship 158,company 158,mobile apps,delhi,10000
STU_0182,INT_0084,1,0.8375327042462304,internship 84,company 84,mobile apps,hyderabad,25000
STU_0182,INT_0191,2,0.7927849081566964,internship 191,company 191,software development,delhi,0
STU_0182,INT_0148,3,0.606694765982527,internship 148,company 148,ai/ml,chennai,25000
STU_0182,INT_0165,4,0.5279905250707544,internship 165,company 165,ai/ml,pune,15000
STU_0182,INT_0154,5,0.4890422545425044,internship 154,company 154,data science,bangalore,10000
STU_0183,INT_0015,1,0.7923062821489131,internship 15,company 15,web development,hyderabad,30000
STU_0183,INT_0120,2,0.7036896413200588,internship 120,company 120,software development,bangalore,25000
