student_id,internship_id,rank,hybrid_v2,hybrid_score,cf_score,has_content_score,has_cf_score,title,company,domain,location,stipend
STU_0141,INT_0141,1,0.7116838710657281,0.5592443621001553,0.8120933457055419,True,True,internship 141,company 141,data science,pune,25000
STU_0141,INT_0125,2,0.5325653163350633,0.595833325736443,0.3010226789751654,True,True,internship 125,company 125,data science,bangalore,10000
STU_0141,INT_0025,3,0.5154275609501812,0.5592443621001553,0.3214525704166748,True,True,internship 25,company 25,data science,delhi,15000
STU_0141,INT_0007,4,0.4591056166825036,0.4820591369230627,0.314126197709982,True,True,internship 7,company 7,ai/ml,bangalore,25000
STU_0141,INT_0087,5,0.41194806251618216,0.3916467858037339,0.3525848252635176,True,True,internship 87,company 87,data science,chennai,30000
STU_0142,INT_0147,1,0.49858051859551844,0.5525805767948049,0.2908588278681649,True,True,internship 147,company 147,web development,hyderabad,20000
STU_0142,INT_0157,2,0.4846718600783963,0.5525805767948049,0.2560871815753596,True,True,internship 157,company 157,web development,chennai,30000
STU_0142,INT_0020,3,0.4809443131188531,0.4559034936854147,0.4139545968421151,True,True,internship 20,company 20,web development,pune,20000
STU_0142,INT_0001,4,0.4600821686868553,0.4949987762102393,0.2941907111266427,True,True,internship 1,company 1,web development,pune,30000
STU_0142,INT_0089,5,0.4583296901921875,0.5029315897114562,0.2760910869265706,True,True,internship 89,company 89,web development,bangalore,10000
STU_0143,INT_0152,1,0.5185353670139724,0.6188196306556499,0.2261969697135981,True,True,internship 152,company 152,data science,pune,25000
STU_0143,INT_0188,2,0.49008235907664965,0.4863409804429831,0.3841633464159464,True,True,internship 188,company 188,data science,pune,15000
STU_0143,INT_0119,3,0.4698203682320008,0.4980848377727231,0.3131994006432305,True,True,internship 119,company 119,data science,pune,25000
STU_0143,INT_0172,4,0.4668032743905312,0.5132448429908995,0.2794400608617775,True,True,internship 172,company 172,data science,pune,15000
STU_0143,INT_0180,5,0.461072892539188,0.5276286884611264,0.2402397350043779,True,True,internship 180,company 180,data science,mumbai,30000
STU_0144,INT_0104,1,0.46363728399294507,0.4940135549366439,0.3047822690654839,True,True,internship 104,company 104,software development,mumbai,15000
STU_0144,INT_0068,2,0.44254978271847334,0.4848826052576871,0.2678539129923851,True,True,internship 68,company 68,software development,mumbai,25000
STU_0144,INT_0138,3,0.4253209846831986,0.4928699383487326,0.21096920774627,True,True,internship 138,company 138,software development,pune,25000
STU_0144,INT_0028,4,0.4111244849137146,0.3474393472268945,0.4269749949885464,True,True,internship 28,company 28,software development,pune,25000
STU_0144,INT_0121,5,0.3941325716471136,0.4540942231920304,0.2000540633381047,True,True,internship 121,company 121,software development,pune,10000
STU_0145,INT_0153,1,0.6162494636685667,0.4037436362242373,0.8424189190278679,True,True,internship 153,company 153,data science,chennai,0
STU_0145,INT_0141,2,0.5579030770367565,0.3100662069116209,0.8585518530432852,True,True,internship 141,company 141,data science,pune,25000
STU_0145,INT_0002,3,0.511928281862555,0.2269238874031375,0.8873951166808656,True,True,internship 2,company 2,mobile apps,chennai,15000
STU_0145,INT_0041,4,0.4793004989542309,0.3640805749340872,0.5686369069827352,True,True,internship 41,company 41,web development,bangalore,0
STU_0145,INT_0148,5,0.4738316455264142,0.4104483233033351,0.474779777795797,True,True,internship 148,company 148,ai/ml,chennai,25000
STU_0146,INT_0079,1,0.4611673373053593,0.1268568657235989,0.9335413499904246,True,True,internship 79,company 79,web development,mumbai,10000
STU_0146,INT_0104,2,0.43076554203392625,0.3716325675549372,0.4342396505198594,True,True,internship 104,company 104,software development,mumbai,15000
STU_0146,INT_0098,3,0.4274801313746218,0.457947895346993,0.2767587036465865,True,True,internship 98,company 98,software development,bangalore,10000
STU_0146,INT_0020,4,0.42296487981482617,0.1258006686024214,0.8398617163818203,True,True,internship 20,company 20,web development,pune,20000
STU_0146,INT_0121,5,0.4076859621491582,0.4678004263366395,0.2102350334820821,True,True,internship 121,company 121,software development,pune,10000
STU_0147,INT_0002,1,0.6578701208635711,0.8495868051403993,0.1754619665387277,True,True,internship 2,company 2,mobile apps,chennai,15000
STU_0147,INT_0158,2,0.6008986370999364,0.6336431611634861,0.406470414526255,True,True,internship 158,company 158,mobile apps,delhi,10000
STU_0147,INT_0085,3,0.5505562017508739,0.217651445400207,1.0,True,True,internship 85,company 85,data science,chennai,25000
STU_0147,INT_0132,4,0.5097561940291281,0.6117615625371655,0.2164547444736931,True,True,internship 132,company 132,mobile apps,chennai,0
STU_0147,INT_0054,5,0.4974564573583904,0.5321712503694004,0.323343072444662,True,True,internship 54,company 54,mobile apps,chennai,30000
STU_0148,INT_0092,1,0.4780023864351159,0.5415022311529866,0.2585715788487067,True,True,internship 92,company 92,data science,mumbai,15000
STU_0148,INT_0171,2,0.4668420863001854,0.5074448220278136,0.2895672230417879,True,True,internship 171,company 171,data science,delhi,25000
STU_0148,INT_0025,3,0.4660988424218806,0.5184349763682348,0.2687035435563649,True,True,internship 25,company 25,data science,delhi,15000
STU_0148,INT_0156,4,0.4226686137443282,0.4138619653886099,0.3409688951767676,True,True,internship 156,company 156,data science,delhi,20000
STU_0148,INT_0100,5,0.42201410705287334,0.4246815775368873,0.3206219818628644,True,True,internship 100,company 100,data science,delhi,15000
STU_0149,INT_0094,1,0.6329616511755101,0.4248324703934685,0.8477298990900703,True,True,internship 94,company 94,ai/ml,pune,10000
STU_0149,INT_0156,2,0.6062363207081756,0.4046025610913116,0.8159006997293583,True,True,internship 156,company 156,data science,delhi,20000
STU_0149,INT_0155,3,0.571334485974385,0.6796706232160571,0.2529635073839638,True,True,internship 155,company 155,ai/ml,chennai,25000
STU_0149,INT_0180,4,0.5332986507883639,0.5520001522666101,0.3786579021137001,True,True,internship 180,company 180,data science,mumbai,30000
STU_0149,INT_0093,5,0.501730706325905,0.5652776376150802,0.2767769280736842,True,True,internship 93,company 93,ai/ml,chennai,20000
STU_0150,INT_0044,1,0.4843909649276003,0.4707128854585929,0.3969609464562322,True,True,internship 44,company 44,software development,mumbai,25000
STU_0150,INT_0071,2,0.4489116845124478,0.5159606928685241,0.2300144938541575,True,True,internship 71,company 71,data science,bangalore,25000
STU_0150,INT_0196,3,0.437446329445685,0.4650990935639724,0.2893074392153623,True,True,internship 196,company 196,ai/ml,mumbai,10000
STU_0150,INT_0056,4,0.43488056913708556,0.4737956131467011,0.2678539129923851,True,True,internship 56,company 56,data science,mumbai,15000
STU_0150,INT_0009,5,0.43397883095750817,0.4880812104943969,0.240895099437835,True,True,internship 9,company 9,ai/ml,mumbai,25000
STU_0151,INT_0029,1,0.5994720317346625,0.4276546294129362,0.7591254149143815,True,True,internship 29,company 29,web development,mumbai,15000
STU_0151,INT_0066,2,0.5500271320292187,0.6315300435512833,0.2829459230278711,True,True,internship 66,company 66,web development,hyderabad,25000
STU_0151,INT_0053,3,0.5036123318067872,0.5894437327097342,0.2396899129030674,True,True,internship 53,company 53,web development,mumbai,15000
STU_0151,INT_0147,4,0.48576745494752355,0.4305693842140206,0.4698234089948512,True,True,internship 147,company 147,web development,hyderabad,20000
STU_0151,INT_0195,5,0.48485831741943275,0.4322436046424117,0.464655290712642,True,True,internship 195,company 195,web development,chennai,15000
STU_0152,INT_0192,1,0.5218137759769021,0.478299102619278,0.477398924499206,True,True,internship 192,company 192,mobile apps,hyderabad,30000
STU_0152,INT_0179,2,0.46600875420650906,0.4593414385595472,0.3706703689303635,True,True,internship 179,company 179,mobile apps,hyderabad,10000
STU_0152,INT_0002,3,0.4648940535238826,0.4737577757127298,0.3429530572526445,True,True,internship 2,company 2,mobile apps,chennai,15000
STU_0152,INT_0008,4,0.4608740313526779,0.482459389749244,0.3178550663970647,True,True,internship 8,company 8,ai/ml,hyderabad,0
STU_0152,INT_0009,5,0.4537285521713561,0.5026080414146677,0.2651477626550443,True,True,internship 9,company 9,ai/ml,mumbai,25000
STU_0153,INT_0087,1,0.5141589942908069,0.544175977633209,0.3443393167142035,True,True,internship 87,company 87,data science,chennai,30000
STU_0153,INT_0001,2,0.48905161281598775,0.3213868393653569,0.6668461180028594,True,True,internship 1,company 1,web development,pune,30000
STU_0153,INT_0153,3,0.4821245491387638,0.4242785024558822,0.471595135667194,True,True,internship 153,company 153,data science,chennai,0
STU_0153,INT_0066,4,0.46215341892476136,0.3884261871707027,0.483667684209491,True,True,internship 66,company 66,web development,hyderabad,25000
STU_0153,INT_0146,5,0.4460194394009986,0.3955883571569226,0.4309470020152607,True,True,internship 146,company 146,web development,bangalore,10000
STU_0154,INT_0022,1,0.6440160173263154,0.3763767832925189,0.959161538746947,True,True,internship 22,company 22,mobile apps,pune,10000
STU_0154,INT_0141,2,0.5322949820312648,0.5972743068324238,0.2978549158107447,True,True,internship 141,company 141,data science,pune,25000
STU_0154,INT_0019,3,0.5177911848714227,0.3242385961210164,0.7337634284058183,True,True,internship 19,company 19,data science,hyderabad,30000
STU_0154,INT_0081,4,0.5167979378760755,0.5233315288162755,0.3869835422131972,True,True,internship 81,company 81,mobile apps,chennai,15000
STU_0154,INT_0054,5,0.48004066453571304,0.5233315288162755,0.2950903588622909,True,True,internship 54,company 54,mobile apps,chennai,30000
STU_0155,INT_0062,1,0.5645946002857063,0.3565940648450879,0.7948187837682172,True,True,internship 62,company 62,web development,bangalore,30000
STU_0155,INT_0008,2,0.5099803794767677,0.5604901625568524,0.3056802204625936,True,True,internship 8,company 8,ai/ml,hyderabad,0
STU_0155,INT_0079,3,0.4645733918201046,0.2237494422450014,0.7744975450525355,True,True,internship 79,company 79,web development,mumbai,10000
STU_0155,INT_0043,4,0.4245981428169373,0.428163388161672,0.321060882418529,True,True,internship 43,company 43,web development,delhi,15000
STU_0155,INT_0007,5,0.42220382787412036,0.4872141479591949,0.2129570263154818,True,True,internship 7,company 7,ai/ml,bangalore,25000
STU_0156,INT_0147,1,0.685933934780409,0.6346690621543843,0.6172845405234646,True,True,internship 147,company 147,web development,hyderabad,20000
STU_0156,INT_0001,2,0.6311965746836651,0.6658567217231697,0.4265074809215469,True,True,internship 1,company 1,web development,pune,30000
STU_0156,INT_0167,3,0.5375747130572173,0.387994909511511,0.6729667396079927,True,True,internship 167,company 167,web development,chennai,20000
STU_0156,INT_0200,4,0.49987326411243616,0.5398921802296481,0.3160330774512614,True,True,internship 200,company 200,web development,delhi,25000
STU_0156,INT_0020,5,0.4816736618614327,0.5194429792321886,0.3058974256640709,True,True,internship 20,company 20,web development,pune,20000
STU_0157,INT_0141,1,0.47584430507848097,0.4469024593442037,0.4167703077629812,True,True,internship 141,company 141,data science,pune,25000
STU_0157,INT_0007,2,0.4732943840773898,0.4531728442677575,0.3995519597938958,True,True,internship 7,company 7,ai/ml,bangalore,25000
STU_0157,INT_0051,3,0.46376664365435394,0.4569775280388475,0.3691530666571664,True,True,internship 51,company 51,web development,pune,20000
STU_0157,INT_0052,4,0.45246037146796986,0.4126035857469484,0.4176244392796491,True,True,internship 52,company 52,web development,pune,10000
STU_0157,INT_0133,5,0.4374955348242767,0.4369924465801374,0.3380360340084061,True,True,internship 133,company 133,web development,bangalore,25000
STU_0158,INT_0011,1,0.4621283671860881,0.4108999683031227,0.4447405400871759,True,True,internship 11,company 11,web development,mumbai,30000
STU_0158,INT_0172,2,0.445468160465078,0.1681072447875855,0.8229580167872406,True,True,internship 172,company 172,data science,pune,15000
STU_0158,INT_0147,3,0.442162093926184,0.512408503529032,0.2192834140491485,True,True,internship 147,company 147,web development,hyderabad,20000
STU_0158,INT_0133,4,0.4353059387892559,0.3582423163673756,0.4687467642935965,True,True,internship 133,company 133,web development,bangalore,25000
STU_0158,INT_0157,5,0.4295911901410707,0.512408503529032,0.1878561545863654,True,True,internship 157,company 157,web development,chennai,30000
STU_0159,INT_0006,1,0.593160783030966,0.6994645829654772,0.2732990225164433,True,True,internship 6,company 6,software development,bangalore,30000
STU_0159,INT_0065,2,0.44609377485731955,0.4695262035150565,0.3032701323146171,True,True,internship 65,company 65,software development,chennai,0
STU_0159,INT_0049,3,0.40438428239971774,0.3398274597656622,0.4232879306256949,True,True,internship 49,company 49,software development,hyderabad,15000
STU_0159,INT_0016,4,0.4040041401097803,0.4769546755922877,0.1851997886852879,True,True,internship 16,company 16,software development,mumbai,15000
STU_0159,INT_0157,5,0.4026758805621353,0.3561289064747092,0.3908263953526803,True,True,internship 157,company 157,web development,chennai,30000
STU_0160,INT_0069,1,0.548296689496691,0.309839233994697,0.8349283945691672,True,True,internship 69,company 69,web development,pune,15000
STU_0160,INT_0193,2,0.4246139324476951,0.375118388886864,0.4128325018759446,True,True,internship 193,company 193,web development,pune,15000
STU_0160,INT_0175,3,0.42141130235938395,0.4637194092097257,0.2516057967987564,True,True,internship 175,company 175,web development,hyderabad,0
STU_0160,INT_0195,4,0.4178257333607929,0.390745996530908,0.3688367615165611,True,True,internship 195,company 195,web development,chennai,15000
STU_0160,INT_0101,5,0.41133750917260287,0.4349434875393175,0.2761842899127933,True,True,internship 101,company 101,web development,hyderabad,30000
STU_0161,INT_0186,1,0.5305660777094553,0.2624825743596491,0.8724970115949566,True,True,internship 186,company 186,web development,delhi,20000
STU_0161,INT_0195,2,0.4411569747170668,0.5016859173939369,0.2353134729147868,True,True,internship 195,company 195,web development,chennai,15000
STU_0161,INT_0133,3,0.43889160327214705,0.4483089173444239,0.3219563275611884,True,True,internship 133,company 133,web development,bangalore,25000
STU_0161,INT_0167,4,0.4215065892161546,0.3952553164890659,0.3702408127465547,True,True,internship 167,company 167,web development,chennai,20000
STU_0161,INT_0026,5,0.41685051798267847,0.2445447311084287,0.6192285075542836,True,True,internship 26,company 26,ai/ml,chennai,20000
STU_0162,INT_0007,1,0.6006425450569907,0.6672558950337895,0.3477027787787553,True,True,internship 7,company 7,ai/ml,bangalore,25000
STU_0162,INT_0009,2,0.5674494408925732,0.655913996075905,0.2843338695943996,True,True,internship 9,company 9,ai/ml,mumbai,25000
STU_0162,INT_0081,3,0.5333029823267029,0.3088024576882222,0.7992370518241922,True,True,internship 81,company 81,mobile apps,chennai,15000
STU_0162,INT_0196,4,0.4843971288563509,0.4951968088172404,0.3546356484314477,True,True,internship 196,company 196,ai/ml,mumbai,10000
STU_0162,INT_0158,5,0.4834282512679712,0.5219107986165984,0.3060162326776662,True,True,internship 158,company 158,mobile apps,delhi,10000
STU_0163,INT_0151,1,0.500278310974026,0.4452875049373551,0.4806481066371485,True,True,internship 151,company 151,data science,mumbai,10000
STU_0163,INT_0171,2,0.4483304997056645,0.4577756503987986,0.3291824923004697,True,True,internship 171,company 171,data science,delhi,25000
STU_0163,INT_0024,3,0.4437409895448702,0.4511441424058167,0.3291767622113475,True,True,internship 24,company 24,data science,hyderabad,30000
STU_0163,INT_0181,4,0.39983536328446656,0.2759713163901145,0.5223437807807618,True,True,internship 181,company 181,data science,chennai,30000
STU_0163,INT_0169,5,0.3955464593989302,0.4577756503987986,0.197222391533634,True,True,internship 169,company 169,data science,bangalore,10000
STU_0164,INT_0011,1,0.5638272599463883,0.3213359070691831,0.8538733144198885,True,True,internship 11,company 11,web development,mumbai,30000
STU_0164,INT_0087,2,0.5417152442522546,0.5810299114561229,0.3494974416365624,True,True,internship 87,company 87,data science,chennai,30000
STU_0164,INT_0025,3,0.5217759852057307,0.5389713944261888,0.372382219864807,True,True,internship 25,company 25,data science,delhi,15000
STU_0164,INT_0125,4,0.5200787052441962,0.4749659440887466,0.4788253684531727,True,True,internship 125,company 125,data science,bangalore,10000
STU_0164,INT_0086,5,0.5099139081864785,0.4986989707296674,0.4123712138726323,True,True,internship 86,company 86,data science,delhi,30000
STU_0165,INT_0196,1,0.6503929141584375,0.4748196426153033,0.8048638938156869,True,True,internship 196,company 196,ai/ml,mumbai,10000
STU_0165,INT_0009,2,0.6009136583294156,0.6531746371509458,0.3727316603274082,True,True,internship 9,company 9,ai/ml,mumbai,25000
STU_0165,INT_0075,3,0.49282812472606397,0.2477546836979138,0.8036214669779502,True,True,internship 75,company 75,mobile apps,mumbai,0
STU_0165,INT_0096,4,0.4495670130393383,0.4488307696690208,0.3477423987043709,True,True,internship 96,company 96,ai/ml,delhi,20000
STU_0165,INT_0124,5,0.4314698055280969,0.4488307696690208,0.3024993799262673,True,True,internship 124,company 124,ai/ml,delhi,30000
STU_0166,INT_0022,1,0.5474979203807597,0.2804188184792583,0.8838089884182974,True,True,internship 22,company 22,mobile apps,pune,10000
STU_0166,INT_0050,2,0.5384413345220702,0.3580080367083704,0.7269903997474794,True,True,internship 50,company 50,web development,chennai,0
STU_0166,INT_0103,3,0.4182888178750225,0.1197668820913051,0.8386059509940829,True,True,internship 103,company 103,web development,chennai,10000
STU_0166,INT_0157,4,0.41127855912169436,0.1177530582791427,0.8245628638474685,True,True,internship 157,company 157,web development,chennai,30000
STU_0166,INT_0002,5,0.3980459387824248,0.3044294438653986,0.4686568135022934,True,True,internship 2,company 2,mobile apps,chennai,15000
STU_0167,INT_0186,1,0.46899474624869103,0.2433223247961209,0.7517030183661281,True,True,internship 186,company 186,web development,delhi,20000
STU_0167,INT_0103,2,0.40950078909560844,0.3515370752708873,0.415829444013357,True,True,internship 103,company 103,web development,chennai,10000
STU_0167,INT_0002,3,0.4035831882341281,0.4399198778189498,0.2481926818763,True,True,internship 2,company 2,mobile apps,chennai,15000
STU_0167,INT_0167,4,0.39418230395173415,0.380481433796897,0.3274789726834516,True,True,internship 167,company 167,web development,chennai,20000
STU_0167,INT_0001,5,0.3789978986458704,0.3203332604416076,0.3935338149759921,True,True,internship 1,company 1,web development,pune,30000
STU_0168,INT_0094,1,0.5332880532991646,0.351646998422499,0.7251075114566958,True,True,internship 94,company 94,ai/ml,pune,10000
STU_0168,INT_0007,2,0.49469602293098686,0.5410769243575163,0.3010411645803584,True,True,internship 7,company 7,ai/ml,bangalore,25000
STU_0168,INT_0161,3,0.4933417841219761,0.3033997412341578,0.7086771193341396,True,True,internship 161,company 161,ai/ml,mumbai,20000
STU_0168,INT_0096,4,0.4447428331756991,0.4796599389142527,0.2823682366533983,True,True,internship 96,company 96,ai/ml,delhi,20000
STU_0168,INT_0135,5,0.44353239147852125,0.4655955858634357,0.3036639967968907,True,True,internship 135,company 135,ai/ml,pune,30000
STU_0169,INT_0009,1,0.7137432594199414,0.7807365962892019,0.4342093327554983,True,True,internship 9,company 9,ai/ml,mumbai,25000
STU_0169,INT_0007,2,0.639085291528861,0.6328648326568098,0.5032830350401598,True,True,internship 7,company 7,ai/ml,bangalore,25000
STU_0169,INT_0196,3,0.6365009466565406,0.6488652634436887,0.4691521971187803,True,True,internship 196,company 196,ai/ml,mumbai,10000
STU_0169,INT_0008,4,0.4543913093443998,0.5330066049420543,0.2142356012568797,True,True,internship 8,company 8,ai/ml,hyderabad,0
STU_0169,INT_0177,5,0.43233163964149696,0.3948325249205782,0.3980345836521465,True,True,internship 177,company 177,ai/ml,chennai,15000
STU_0170,INT_0146,1,0.4929646205447513,0.2445334987857945,0.8095331883174057,True,True,internship 146,company 146,web development,bangalore,10000
STU_0170,INT_0180,2,0.4926164008269665,0.4001952333101015,0.5394726106172072,True,True,internship 180,company 180,data science,mumbai,30000
STU_0170,INT_0188,3,0.4597145823570016,0.4795811816862603,0.3199338066014088,True,True,internship 188,company 188,data science,pune,15000
STU_0170,INT_0152,4,0.4579944166805452,0.492008637415289,0.2941422586327117,True,True,internship 152,company 152,data science,pune,25000
STU_0170,INT_0141,5,0.43065105147386784,0.4976652373680955,0.2160017350245545,True,True,internship 141,company 141,data science,pune,25000
STU_0171,INT_0133,1,0.4347104722627865,0.4595221648611117,0.2921121292120534,True,True,internship 133,company 133,web development,bangalore,25000
STU_0171,INT_0183,2,0.41931831649458695,0.2779418055803345,0.5676435437977831,True,True,internship 183,company 183,data science,hyderabad,0
STU_0171,INT_0119,3,0.40695222382290697,0.1822046598430712,0.7022891357805717,True,True,internship 119,company 119,data science,pune,25000
STU_0171,INT_0172,4,0.39035656422680864,0.2852269396162347,0.4826407847018312,True,True,internship 172,company 172,data science,pune,15000
STU_0171,INT_0126,5,0.3888748970863526,0.3978007450684858,0.2842597042488896,True,True,internship 126,company 126,web development,bangalore,25000
STU_0172,INT_0156,1,0.5029142074928208,0.2095878357707994,0.8948396315841838,True,True,internship 156,company 156,data science,delhi,20000
STU_0172,INT_0035,2,0.4954189566073134,0.57714684331509,0.2404718168046397,True,True,internship 35,company 35,ai/ml,delhi,20000
STU_0172,INT_0006,3,0.4935474620643926,0.4848970370780306,0.3953231540217142,True,True,internship 6,company 6,software development,bangalore,30000
STU_0172,INT_0138,4,0.46066121888474976,0.2800505318919425,0.6673541225891257,True,True,internship 138,company 138,software development,pune,25000
STU_0172,INT_0191,5,0.44145483113824,0.3835822296283203,0.4402980009354713,True,True,internship 191,company 191,software development,delhi,0
STU_0173,INT_0116,1,0.5912142120769954,0.4422269954342196,0.7132804808766771,True,True,internship 116,company 116,mobile apps,pune,20000
STU_0173,INT_0005,2,0.5415311907366014,0.5602110450841119,0.3850399339724891,True,True,internship 5,company 5,mobile apps,bangalore,30000
STU_0173,INT_0057,3,0.4985087086465237,0.5000098872618702,0.3815912117697001,True,True,internship 57,company 57,web development,hyderabad,20000
STU_0173,INT_0084,4,0.4936302750088643,0.4213821954003821,0.5053681121110193,True,True,internship 84,company 84,mobile apps,hyderabad,25000
STU_0173,INT_0018,5,0.43957206906567053,0.4325940140737091,0.3508336973645938,True,True,internship 18,company 18,mobile apps,mumbai,10000
STU_0174,INT_0007,1,0.636497577368693,0.4799664655152857,0.7612250124320774,True,True,internship 7,company 7,ai/ml,bangalore,25000
STU_0174,INT_0012,2,0.4923888467755872,0.5491805872746655,0.2812593417336932,True,True,internship 12,company 12,ai/ml,bangalore,15000
STU_0174,INT_0091,3,0.4813172997198616,0.5119949439377387,0.3178866082688626,True,True,internship 91,company 91,ai/ml,hyderabad,20000
STU_0174,INT_0093,4,0.47563248761719074,0.4044227131596752,0.4897021328721347,True,True,internship 93,company 93,ai/ml,chennai,20000
STU_0174,INT_0154,5,0.4701264851454874,0.2035407840727364,0.8233276550225488,True,True,internship 154,company 154,data science,bangalore,10000
STU_0175,INT_0009,1,0.6768020573128426,0.5570168944092574,0.7287408311714823,True,True,internship 9,company 9,ai/ml,mumbai,25000
STU_0175,INT_0190,2,0.5474713683510302,0.4107670558777875,0.6583278920350748,True,True,internship 190,company 190,ai/ml,pune,15000
STU_0175,INT_0007,3,0.5393844545270381,0.6164788724974324,0.2823676245996799,True,True,internship 7,company 7,ai/ml,bangalore,25000
STU_0175,INT_0008,4,0.48811901109136885,0.5264708589429645,0.3098572971429206,True,True,internship 8,company 8,ai/ml,hyderabad,0
STU_0175,INT_0161,5,0.4597387625501136,0.4109710170737999,0.4386436619452561,True,True,internship 161,company 161,ai/ml,mumbai,20000
STU_0176,INT_0057,1,0.5389607361293045,0.5670691328686797,0.3667539216075688,True,True,internship 57,company 57,web development,hyderabad,20000
STU_0176,INT_0147,2,0.5304018267424873,0.5751254448979356,0.3314246508476247,True,True,internship 147,company 147,web development,hyderabad,20000
STU_0176,INT_0033,3,0.5170357911659149,0.5683206731917301,0.3097772368231272,True,True,internship 33,company 33,web development,hyderabad,30000
STU_0176,INT_0101,4,0.5058478730681648,0.5782534286210228,0.2646304601945377,True,True,internship 101,company 101,web development,hyderabad,30000
STU_0176,INT_0066,5,0.4996958489912504,0.5663024539278707,0.2699175422961305,True,True,internship 66,company 66,web development,hyderabad,25000
STU_0177,INT_0088,1,0.548766536743255,0.6384347656493649,0.2678539129923851,True,True,internship 88,company 88,data science,mumbai,0
STU_0177,INT_0153,2,0.5290898111576058,0.5340300375864823,0.3992120061639297,True,True,internship 153,company 153,data science,chennai,0
STU_0177,INT_0172,3,0.5152883627951257,0.4975821120602482,0.4277387641605487,True,True,internship 172,company 172,data science,pune,15000
STU_0177,INT_0161,4,0.4866321802420403,0.1748401445649152,0.9142246813743315,True,True,internship 161,company 161,ai/ml,mumbai,20000
STU_0177,INT_0183,5,0.4819504035607184,0.4879120413342779,0.3611165797290088,True,True,internship 183,company 183,data science,hyderabad,0
STU_0178,INT_0013,1,0.5385493279376968,0.4805304142652925,0.5153791370979646,True,True,internship 13,company 13,mobile apps,bangalore,10000
STU_0178,INT_0054,2,0.47109240170966815,0.4093491824848895,0.4698324420635226,True,True,internship 54,company 54,mobile apps,chennai,30000
STU_0178,INT_0048,3,0.461645411464946,0.4734358156518513,0.3353882263067357,True,True,internship 48,company 48,mobile apps,bangalore,15000
STU_0178,INT_0005,4,0.4614716938478028,0.516829425687112,0.2599121941404003,True,True,internship 5,company 5,mobile apps,bangalore,30000
STU_0178,INT_0002,5,0.4508297959045132,0.5148577305296826,0.2367171548020194,True,True,internship 2,company 2,mobile apps,chennai,15000
STU_0179,INT_0161,1,0.6048732292935867,0.3131908876742667,0.9705736391164967,True,True,internship 161,company 161,ai/ml,mumbai,20000
STU_0179,INT_0157,2,0.574521881163024,0.452527515369659,0.6537366871457027,True,True,internship 157,company 157,web development,chennai,30000
STU_0179,INT_0062,3,0.46790510361615567,0.4474148900795101,0.3960361438403905,True,True,internship 62,company 62,web development,bangalore,30000
STU_0179,INT_0093,4,0.46215741893105045,0.4701780540417112,0.3423019798333787,True,True,internship 93,company 93,ai/ml,chennai,20000
STU_0179,INT_0035,5,0.4478132023350901,0.3739766580019888,0.4728051025525552,True,True,internship 35,company 35,ai/ml,delhi,20000
STU_0180,INT_0180,1,0.5433979474444208,0.4533101225043177,0.5745734692610371,True,True,internship 180,company 180,data science,mumbai,30000
STU_0180,INT_0103,2,0.5156981603113888,0.2667699706776666,0.8279129082171419,True,True,internship 103,company 103,web development,chennai,10000
STU_0180,INT_0167,3,0.5136515325541969,0.3642786939440312,0.6541718784447808,True,True,internship 167,company 167,web development,chennai,20000
STU_0180,INT_0011,4,0.46779662106440734,0.4585908026203495,0.3764381310141929,True,True,internship 11,company 11,web development,mumbai,30000
STU_0180,INT_0085,5,0.44262192766838815,0.3507813447227031,0.4999391956288727,True,True,internship 85,company 85,data science,chennai,25000
STU_0181,INT_0193,1,0.5045059289818294,0.1841779672229859,0.942760905098285,True,True,internship 193,company 193,web development,pune,15000
STU_0181,INT_0155,2,0.4457386265898383,0.195914619233785,0.7755461408092472,True,True,internship 155,company 155,ai/ml,chennai,25000
STU_0181,INT_0105,3,0.43900567934275914,0.3993140502985296,0.406969660412758,True,True,internship 105,company 105,data science,mumbai,0
STU_0181,INT_0169,4,0.42626087040973465,0.2747498678619453,0.5905198324188476,True,True,internship 169,company 169,data science,bangalore,10000
STU_0181,INT_0088,5,0.42609513620169553,0.4610949594730764,0.2678539129923851,True,True,internship 88,company 88,data science,mumbai,0
STU_0182,INT_0084,1,0.5878441061347159,0.3655049560935123,0.8375327042462304,True,True,internship 84,company 84,mobile apps,hyderabad,25000
STU_0182,INT_0005,2,0.5052176974585346,0.6038042264357526,0.218869338603355,True,True,internship 5,company 5,mobile apps,bangalore,30000
STU_0182,INT_0148,3,0.4981750301473328,0.3693592003120585,0.606694765982527,True,True,internship 148,company 148,ai/ml,chennai,25000
STU_0182,INT_0116,4,0.4767467198044266,0.4705638121481965,0.3781081301374787,True,True,internship 116,company 116,mobile apps,pune,20000
STU_0182,INT_0075,5,0.4740375564212755,0.4759565052934671,0.3620094922355921,True,True,internship 75,company 75,mobile apps,mumbai,0
STU_0183,INT_0015,1,0.5588988562285702,0.3498128956126843,0.7923062821489131,True,True,internship 15,company 15,web development,hyderabad,30000
STU_0183,INT_0120,2,0.5566146634346032,0.3977541829063704,0.7036896413200588,True,True,internship 120,company 120,software development,bangalore,25000
STU_0183,INT_0185,3,0.4763793492072475,0.5312881961302434,0.2721773915371163,True,True,internship 185,company 185,software development,delhi,20000
STU_0183,INT_0028,4,0.4676672184920103,0.3603374099977138,0.5460268617291717,True,True,internship 28,company 28,software development,pune,25000
