student_id,internship_id,rank,hybrid_v2,success_prob,combined_score,title_x,company_x,domain_x,location,stipend,actual_success,rural_urban,college_tier,gender,title_y,company_y,domain_y
STU_0060,INT_0180,4,0.4610450644009786,0.0010343184851868,0.323041840626241,internship 180,company 180,data science,mumbai,30000,0.0,urban,tier_3,male,internship 180,company 180,data science
STU_0060,INT_0053,5,0.4578178772012877,0.0010507192704686,0.3207877298220419,internship 53,company 53,web development,mumbai,15000,0.0,urban,tier_3,male,internship 53,company 53,web development
STU_0061,INT_0173,1,0.477786769867501,0.0009907468553219,0.3347479629638473,internship 173,company 173,software development,mumbai,15000,0.0,rural,tier_1,female,internship 173,company 173,software development
STU_0061,INT_0044,2,0.4502234569381087,0.0010106309954115,0.3154596091552995,internship 44,company 44,software development,mumbai,25000,0.0,rural,tier_1,female,internship 44,company 44,software development
STU_0061,INT_0166,3,0.4217731901214426,0.0010130918535307,0.295545160641069,internship 166,company 166,software development,bangalore,25000,0.0,rural,tier_1,female,internship 166,company 166,software development
STU_0061,INT_0139,4,0.3881058774396078,0.0010376762749528,0.2719854170902113,internship 139,company 139,software development,pune,10000,0.0,rural,tier_1,female,internship 139,company 139,software development
STU_0061,INT_0185,5,0.379606630782821,0.0010253918008541,0.2660322590882308,internship 185,company 185,software development,delhi,20000,0.0,rural,tier_1,female,internship 185,company 185,software development
STU_0062,INT_0137,1,0.6575227891409113,0.0009942950076338,0.460564240900928,internship 137,company 137,web development,delhi,20000,0.0,urban,tier_2,female,internship 137,company 137,web development
STU_0062,INT_0186,2,0.6273121408567484,0.000993615351463,0.4394165832051627,internship 186,company 186,web development,delhi,20000,0.0,urban,tier_2,female,internship 186,company 186,web development
STU_0062,INT_0084,3,0.608706431696222,0.0009876857464754,0.4263908079112979,internship 84,company 84,mobile apps,hyderabad,25000,0.0,urban,tier_2,female,internship 84,company 84,mobile apps
STU_0062,INT_0072,4,0.5960810295217366,0.0009999475662434,0.4175567049350886,internship 72,company 72,mobile apps,delhi,20000,0.0,urban,tier_2,female,internship 72,company 72,mobile apps
STU_0062,INT_0023,5,0.5101256142762333,0.0010450658580663,0.3574014497507831,internship 23,company 23,web development,delhi,30000,0.0,urban,tier_2,female,internship 23,company 23,web development
STU_0063,INT_0044,1,0.4115161720887544,0.0010163644830043,0.2883662298070293,internship 44,company 44,software development,mumbai,25000,0.0,urban,tier_3,male,internship 44,company 44,software development
STU_0063,INT_0047,2,0.3958269723403904,0.0010176671042106,0.2773841807695364,internship 47,company 47,software development,delhi,25000,0.0,urban,tier_3,male,internship 47,company 47,software development
STU_0063,INT_0099,3,0.391552026951411,0.0010078012883706,0.2743887592524989,internship 99,company 99,software development,mumbai,30000,0.0,urban,tier_3,male,internship 99,company 99,software development
STU_0063,INT_0194,4,0.3867078487771133,0.0009850665707296,0.2709910141151981,internship 194,company 194,software development,chennai,25000,0.0,urban,tier_3,male,internship 194,company 194,software development
STU_0063,INT_0045,5,0.3851293140316338,0.0010065690518558,0.2698924905377004,internship 45,company 45,software development,chennai,30000,0.0,urban,tier_3,male,internship 45,company 45,software development
STU_0064,INT_0104,1,0.5286831061934746,0.0009778906555406,0.3703715415320943,internship 104,company 104,software development,mumbai,15000,0.0,rural,tier_1,female,internship 104,company 104,software development
STU_0064,INT_0008,2,0.4893541727173526,0.0009867038243612,0.3428439320494552,internship 8,company 8,ai/ml,hyderabad,0,0.0,rural,tier_1,female,internship 8,company 8,ai/ml
STU_0064,INT_0007,3,0.4879684718999337,0.0010008897139535,0.3418781972441396,internship 7,company 7,ai/ml,bangalore,25000,0.0,rural,tier_1,female,internship 7,company 7,ai/ml
STU_0064,INT_0012,4,0.4585979178417482,0.0010137031035185,0.3213226534202793,internship 12,company 12,ai/ml,bangalore,15000,0.0,rural,tier_1,female,internship 12,company 12,ai/ml
STU_0064,INT_0013,5,0.4580922342207477,0.0009621551811208,0.3209532105088596,internship 13,company 13,mobile apps,bangalore,10000,0.0,rural,tier_1,female,internship 13,company 13,mobile apps
STU_0065,INT_0068,1,0.4674620646364975,0.0010157388574907,0.3275281669027954,internship 68,company 68,software development,mumbai,25000,0.0,urban,tier_3,male,internship 68,company 68,software development
STU_0065,INT_0044,2,0.4625050466027748,0.001029642488324,0.3240624253684395,internship 44,company 44,software development,mumbai,25000,0.0,urban,tier_3,male,internship 44,company 44,software development
STU_0065,INT_0098,3,0.4620033243039623,0.0010168711716783,0.3237073883642771,internship 98,company 98,software development,bangalore,10000,0.0,urban,tier_3,male,internship 98,company 98,software development
STU_0065,INT_0104,4,0.4563787353791733,0.0010399307526448,0.3197770939912147,internship 104,company 104,software development,mumbai,15000,0.0,urban,tier_3,male,internship 104,company 104,software development
STU_0065,INT_0145,5,0.4558523544522133,0.0010068694233634,0.3193987089435583,internship 145,company 145,web development,mumbai,15000,0.0,urban,tier_3,male,internship 145,company 145,web development
STU_0066,INT_0093,1,0.4936651619502805,0.0009834280668203,0.3458606417852424,internship 93,company 93,ai/ml,chennai,20000,0.0,rural,tier_3,female,internship 93,company 93,ai/ml
STU_0066,INT_0068,2,0.4726774816133604,0.000997048392329,0.331173351647051,internship 68,company 68,software development,mumbai,25000,0.0,rural,tier_3,female,internship 68,company 68,software development
STU_0066,INT_0104,3,0.4442529732878404,0.0010258601134307,0.3112848393355175,internship 104,company 104,software development,mumbai,15000,0.0,rural,tier_3,female,internship 104,company 104,software development
STU_0066,INT_0065,4,0.4330497733585776,0.0009965228925946,0.3034337982187826,internship 65,company 65,software development,chennai,0,0.0,rural,tier_3,female,internship 65,company 65,software development
STU_0066,INT_0006,5,0.428780689599879,0.0010114184854044,0.3004499082655366,internship 6,company 6,software development,bangalore,30000,0.0,rural,tier_3,female,internship 6,company 6,software development
STU_0067,INT_0195,1,0.4620431834447144,0.0010445968394486,0.3237436074631346,internship 195,company 195,web development,chennai,15000,0.0,urban,tier_3,male,internship 195,company 195,web development
STU_0067,INT_0003,2,0.4544225475970833,0.0010343925161532,0.3184061010728042,internship 3,company 3,ai/ml,chennai,15000,0.0,urban,tier_3,male,internship 3,company 3,ai/ml
STU_0067,INT_0010,3,0.4537992947077017,0.0010068987418257,0.3179615759179389,internship 10,company 10,mobile apps,hyderabad,25000,0.0,urban,tier_3,male,internship 10,company 10,mobile apps
STU_0067,INT_0148,4,0.4199586910434825,0.0010282258567912,0.2942795514874751,internship 148,company 148,ai/ml,chennai,25000,0.0,urban,tier_3,male,internship 148,company 148,ai/ml
STU_0067,INT_0155,5,0.4168331702283018,0.0010070386839545,0.2920853307649976,internship 155,company 155,ai/ml,chennai,25000,0.0,urban,tier_3,male,internship 155,company 155,ai/ml
STU_0068,INT_0084,1,0.4681642455748703,0.0009968891990945,0.3280140386621375,internship 84,company 84,mobile apps,hyderabad,25000,0.0,rural,tier_2,female,internship 84,company 84,mobile apps
STU_0068,INT_0011,2,0.4421624860764124,0.000972506744305,0.3098054922767801,internship 11,company 11,web development,mumbai,30000,0.0,rural,tier_2,female,internship 11,company 11,web development
STU_0068,INT_0010,3,0.3769811154974054,0.0010014038412797,0.2641872020005676,internship 10,company 10,mobile apps,hyderabad,25000,0.0,rural,tier_2,female,internship 10,company 10,mobile apps
STU_0068,INT_0129,4,0.3752993650006139,0.0010364120018828,0.2630204791009946,internship 129,company 129,mobile apps,pune,0,0.0,rural,tier_2,female,internship 129,company 129,mobile apps
STU_0068,INT_0113,5,0.3746592420704598,0.0010138190919947,0.2625656151769202,internship 113,company 113,mobile apps,hyderabad,30000,0.0,rural,tier_2,female,internship 113,company 113,mobile apps
STU_0069,INT_0089,1,0.531154989080708,0.0010214496955504,0.3721149272651607,internship 89,company 89,web development,bangalore,10000,0.0,urban,tier_1,male,internship 89,company 89,web development
STU_0069,INT_0128,2,0.509522378118004,0.0009809517210133,0.3569599501989068,internship 128,company 128,web development,chennai,20000,0.0,urban,tier_1,male,internship 128,company 128,web development
STU_0069,INT_0033,3,0.4667546373871045,0.00104001265422,0.3270402499672391,internship 33,company 33,web development,hyderabad,30000,0.0,urban,tier_1,male,internship 33,company 33,web development
STU_0069,INT_0108,4,0.4612238932918095,0.0010199580161504,0.3231627127091118,internship 108,company 108,web development,hyderabad,10000,0.0,urban,tier_1,male,internship 108,company 108,web development
STU_0069,INT_0051,5,0.4604013452363127,0.0010410952365653,0.3225932702363885,internship 51,company 51,web development,pune,20000,0.0,urban,tier_1,male,internship 51,company 51,web development
STU_0070,INT_0075,1,0.7033784538359191,0.000966387093669,0.4926548338132441,internship 75,company 75,mobile apps,mumbai,0,0.0,urban,tier_1,male,internship 75,company 75,mobile apps
STU_0070,INT_0106,2,0.6331585712078389,0.0009849381311498,0.4435064812848321,internship 106,company 106,mobile apps,bangalore,30000,0.0,urban,tier_1,male,internship 106,company 106,mobile apps
STU_0070,INT_0022,3,0.6102390496046833,0.0009742611519294,0.4274596130688571,internship 22,company 22,mobile apps,pune,10000,0.0,urban,tier_1,male,internship 22,company 22,mobile apps
STU_0070,INT_0133,4,0.5999286296720082,0.0009571909306143,0.42023719804959,internship 133,company 133,web development,bangalore,25000,0.0,urban,tier_1,male,internship 133,company 133,web development
STU_0070,INT_0163,5,0.5187234478936117,0.00099560640246,0.3634050954462661,internship 163,company 163,mobile apps,pune,15000,0.0,urban,tier_1,male,internship 163,company 163,mobile apps
STU_0071,INT_0181,1,0.5711301777677806,0.0009299031342834,0.4000700953777314,internship 181,company 181,data science,chennai,30000,0.0,urban,tier_3,female,internship 181,company 181,data science
STU_0071,INT_0162,2,0.5483267542140763,0.000984664254598,0.3841241272262328,internship 162,company 162,data science,pune,30000,0.0,urban,tier_3,female,internship 162,company 162,data science
STU_0071,INT_0119,3,0.511272377474911,0.0009668469972023,0.3581807183315984,internship 119,company 119,data science,pune,25000,0.0,urban,tier_3,female,internship 119,company 119,data science
STU_0071,INT_0171,4,0.4659883018712439,0.0010068235322351,0.3264938583695412,internship 171,company 171,data science,delhi,25000,0.0,urban,tier_3,female,internship 171,company 171,data science
STU_0071,INT_0059,5,0.4637553931413634,0.0009914427327872,0.3249262080187905,internship 59,company 59,web development,pune,25000,0.0,urban,tier_3,female,internship 59,company 59,web development
STU_0072,INT_0076,1,0.5234895062212426,0.0010037085975314,0.3667437669341292,internship 76,company 76,software development,delhi,25000,0.0,rural,tier_3,male,internship 76,company 76,software development
STU_0072,INT_0064,2,0.5201416633805584,0.0009833679072562,0.3643941747385678,internship 64,company 64,software development,bangalore,10000,0.0,rural,tier_3,male,internship 64,company 64,software development
STU_0072,INT_0079,3,0.5164264142703,0.0009849250118148,0.3617939674927544,internship 79,company 79,web development,mumbai,10000,0.0,rural,tier_3,male,internship 79,company 79,web development
STU_0072,INT_0007,4,0.4999823606278202,0.0010242298220874,0.3502949213861003,internship 7,company 7,ai/ml,bangalore,25000,0.0,rural,tier_3,male,internship 7,company 7,ai/ml
STU_0072,INT_0196,5,0.4726008488167864,0.0010134603073179,0.3311246322639459,internship 196,company 196,ai/ml,mumbai,10000,0.0,rural,tier_3,male,internship 196,company 196,ai/ml
STU_0073,INT_0156,1,0.4679438524666737,0.0009999056164851,0.3278606684116171,internship 156,company 156,data science,delhi,20000,0.0,rural,tier_3,male,internship 156,company 156,data science
STU_0073,INT_0137,2,0.4287577962190584,0.0009858125250877,0.3004262011108672,internship 137,company 137,web development,delhi,20000,0.0,rural,tier_3,male,internship 137,company 137,web development
STU_0073,INT_0071,3,0.4228087009720974,0.001024713106085,0.2962735046122936,internship 71,company 71,data science,bangalore,25000,0.0,rural,tier_3,male,internship 71,company 71,data science
STU_0073,INT_0034,4,0.4168416469681359,0.0010402271140395,0.292101221011907,internship 34,company 34,data science,bangalore,10000,0.0,rural,tier_3,male,internship 34,company 34,data science
STU_0073,INT_0169,5,0.390820007962793,0.0010365031536439,0.2738849565200482,internship 169,company 169,data science,bangalore,10000,0.0,rural,tier_3,male,internship 169,company 169,data science
STU_0074,INT_0044,1,0.4105725144337914,0.0009734144901039,0.2876927844506851,internship 44,company 44,software development,mumbai,25000,0.0,urban,tier_3,male,internship 44,company 44,software development
STU_0074,INT_0170,2,0.4000448098107447,0.0010253558917622,0.2803389736350499,internship 170,company 170,web development,bangalore,25000,0.0,urban,tier_3,male,internship 170,company 170,web development
STU_0074,INT_0005,3,0.3955650094846989,0.001007768607007,0.2771978372213913,internship 5,company 5,mobile apps,bangalore,30000,0.0,urban,tier_3,male,internship 5,company 5,mobile apps
STU_0074,INT_0129,4,0.3944619211135918,0.0010345271546743,0.2764337029259165,internship 129,company 129,mobile apps,pune,0,0.0,urban,tier_3,male,internship 129,company 129,mobile apps
STU_0074,INT_0071,5,0.3934687263663972,0.0010072687020886,0.2757302890671046,internship 71,company 71,data science,bangalore,25000,0.0,urban,tier_3,male,internship 71,company 71,data science
STU_0075,INT_0092,1,0.4626744358437088,0.0010336594962377,0.3241822029394675,internship 92,company 92,data science,mumbai,15000,0.0,rural,tier_2,male,internship 92,company 92,data science
STU_0075,INT_0125,2,0.4407345152859355,0.0010346375575833,0.3088245519674298,internship 125,company 125,data science,bangalore,10000,0.0,rural,tier_2,male,internship 125,company 125,data science
STU_0075,INT_0007,3,0.4215792016843266,0.001027284988301,0.2954136266755189,internship 7,company 7,ai/ml,bangalore,25000,0.0,rural,tier_2,male,internship 7,company 7,ai/ml
STU_0075,INT_0169,4,0.4188490277738851,0.0010226353425897,0.2935011100444964,internship 169,company 169,data science,bangalore,10000,0.0,rural,tier_2,male,internship 169,company 169,data science
STU_0075,INT_0071,5,0.3964433772127786,0.001019265256876,0.2778161436260078,internship 71,company 71,data science,bangalore,25000,0.0,rural,tier_2,male,internship 71,company 71,data science
STU_0076,INT_0146,1,0.4434609932323388,0.0010481518066311,0.3107371408046264,internship 146,company 146,web development,bangalore,10000,0.0,rural,tier_3,male,internship 146,company 146,web development
STU_0076,INT_0041,2,0.4049712290287774,0.0010397846871294,0.283791795726283,internship 41,company 41,web development,bangalore,0,0.0,rural,tier_3,male,internship 41,company 41,web development
STU_0076,INT_0133,3,0.3993485583110392,0.001026745705547,0.2798520145293915,internship 133,company 133,web development,bangalore,25000,0.0,rural,tier_3,male,internship 133,company 133,web development
STU_0076,INT_0088,4,0.3861208489226225,0.0010390933581514,0.2705963222532812,internship 88,company 88,data science,mumbai,0,0.0,rural,tier_3,male,internship 88,company 88,data science
STU_0076,INT_0052,5,0.3824896152020977,0.0010542977564336,0.2680590199683985,internship 52,company 52,web development,pune,10000,0.0,rural,tier_3,male,internship 52,company 52,web development
STU_0077,INT_0037,1,0.4780052630500485,0.0009700629566187,0.3348947030220195,internship 37,company 37,ai/ml,delhi,20000,0.0,urban,tier_3,female,internship 37,company 37,ai/ml
STU_0077,INT_0062,2,0.471232983356345,0.0009593422119157,0.3301508910130162,internship 62,company 62,web development,bangalore,30000,0.0,urban,tier_3,female,internship 62,company 62,web development
STU_0077,INT_0008,3,0.4619168725484119,0.0009862376385375,0.3236376820754496,internship 8,company 8,ai/ml,hyderabad,0,0.0,urban,tier_3,female,internship 8,company 8,ai/ml
STU_0077,INT_0002,4,0.4503172799413997,0.0009820804216678,0.3155167200854801,internship 2,company 2,mobile apps,chennai,15000,0.0,urban,tier_3,female,internship 2,company 2,mobile apps
STU_0077,INT_0148,5,0.4344810999985788,0.0009810235939756,0.3044310770771978,internship 148,company 148,ai/ml,chennai,25000,0.0,urban,tier_3,female,internship 148,company 148,ai/ml
STU_0078,INT_0025,1,0.6425514290382588,0.0010331221591868,0.4500959369745371,internship 25,company 25,data science,delhi,15000,0.0,urban,tier_3,male,internship 25,company 25,data science
STU_0078,INT_0085,2,0.6019845957648722,0.0010074975199139,0.4216914662913846,internship 85,company 85,data science,chennai,25000,0.0,urban,tier_3,male,internship 85,company 85,data science
STU_0078,INT_0141,3,0.4430870434798836,0.0010576928232862,0.3104782382829043,internship 141,company 141,data science,pune,25000,0.0,urban,tier_3,male,internship 141,company 141,data science
STU_0078,INT_0181,4,0.439696468737893,0.0010342136091133,0.308097792199259,internship 181,company 181,data science,chennai,30000,0.0,urban,tier_3,male,internship 181,company 181,data science
STU_0078,INT_0053,5,0.4266066774626594,0.0010590737124739,0.2989423963376038,internship 53,company 53,web development,mumbai,15000,0.0,urban,tier_3,male,internship 53,company 53,web development
STU_0079,INT_0008,1,0.5088813170116994,0.0010323256911162,0.3565266196155244,internship 8,company 8,ai/ml,hyderabad,0,0.0,rural,tier_3,male,internship 8,company 8,ai/ml
STU_0079,INT_0035,2,0.4842239853445519,0.0010298532984129,0.3392657457307102,internship 35,company 35,ai/ml,delhi,20000,0.0,rural,tier_3,male,internship 35,company 35,ai/ml
STU_0079,INT_0009,3,0.4426389228282833,0.0010263875444354,0.3101551622431289,internship 9,company 9,ai/ml,mumbai,25000,0.0,rural,tier_3,male,internship 9,company 9,ai/ml
STU_0079,INT_0007,4,0.4186477735402165,0.0010418035133293,0.2933659825321503,internship 7,company 7,ai/ml,bangalore,25000,0.0,rural,tier_3,male,internship 7,company 7,ai/ml
STU_0079,INT_0003,5,0.3868214209875301,0.0010372725553851,0.2710861764578866,internship 3,company 3,ai/ml,chennai,15000,0.0,rural,tier_3,male,internship 3,company 3,ai/ml
STU_0080,INT_0086,1,0.5099911261811814,0.00106888741282,0.3573144545506729,internship 86,company 86,data science,delhi,30000,0.0,rural,tier_3,male,internship 86,company 86,data science
STU_0080,INT_0146,2,0.4953369600794871,0.0010688435365517,0.3470565251166064,internship 146,company 146,web development,bangalore,10000,0.0,rural,tier_3,male,internship 146,company 146,web development
STU_0080,INT_0044,3,0.4541511449027629,0.0010387134613272,0.3182174154703322,internship 44,company 44,software development,mumbai,25000,0.0,rural,tier_3,male,internship 44,company 44,software development
STU_0080,INT_0119,4,0.4507937701774403,0.0010609958912538,0.3158739378915843,internship 119,company 119,data science,pune,25000,0.0,rural,tier_3,male,internship 119,company 119,data science
STU_0080,INT_0028,5,0.4493750717221962,0.0010771404622299,0.3148856923442062,internship 28,company 28,software development,pune,25000,0.0,rural,tier_3,male,internship 28,company 28,software development
STU_0081,INT_0051,1,0.5168358301414201,0.0010099684586592,0.3620880716365918,internship 51,company 51,web development,pune,20000,0.0,urban,tier_3,female,internship 51,company 51,web development
STU_0081,INT_0133,2,0.4423242163148074,0.0010292523245516,0.3099357271177306,internship 133,company 133,web development,bangalore,25000,0.0,urban,tier_3,female,internship 133,company 133,web development
STU_0081,INT_0195,3,0.4278309251681788,0.0010251321355291,0.2997891872583839,internship 195,company 195,web development,chennai,15000,0.0,urban,tier_3,female,internship 195,company 195,web development
STU_0081,INT_0126,4,0.4225959260513036,0.0010269099930962,0.2961252212338414,internship 126,company 126,web development,bangalore,25000,0.0,urban,tier_3,female,internship 126,company 126,web development
STU_0081,INT_0035,5,0.420595725461823,0.0009798642498842,0.2947109670982413,internship 35,company 35,ai/ml,delhi,20000,0.0,urban,tier_3,female,internship 35,company 35,ai/ml
STU_0082,INT_0157,1,0.5040912557633351,0.0010095797989247,0.353166752974012,internship 157,company 157,web development,chennai,30000,0.0,urban,tier_1,female,internship 157,company 157,web development
STU_0082,INT_0147,2,0.4575019156116952,0.0009984166450896,0.3205508659217135,internship 147,company 147,web development,hyderabad,20000,0.0,urban,tier_1,female,internship 147,company 147,web development
STU_0082,INT_0138,3,0.4193905752548914,0.0009738040401399,0.2938655438904659,internship 138,company 138,software development,pune,25000,0.0,urban,tier_1,female,internship 138,company 138,software development
STU_0082,INT_0111,4,0.3967661302065611,0.0010020487907253,0.2780369057818103,internship 111,company 111,data science,delhi,0,0.0,urban,tier_1,female,internship 111,company 111,data science
STU_0082,INT_0200,5,0.39655716570679,0.0010434469537233,0.2779030500808699,internship 200,company 200,web development,delhi,25000,0.0,urban,tier_1,female,internship 200,company 200,web development
STU_0083,INT_0009,1,0.544930008234178,0.0010065707985501,0.3817529770034896,internship 9,company 9,ai/ml,mumbai,25000,0.0,urban,tier_3,female,internship 9,company 9,ai/ml
STU_0083,INT_0190,2,0.5181261068667696,0.0010197773225667,0.3629942080035087,internship 190,company 190,ai/ml,pune,15000,0.0,urban,tier_3,female,internship 190,company 190,ai/ml
STU_0083,INT_0182,3,0.4938417568278075,0.0010354084101288,0.3459998523025039,internship 182,company 182,ai/ml,delhi,25000,0.0,urban,tier_3,female,internship 182,company 182,ai/ml
STU_0083,INT_0135,4,0.4840288462739209,0.0010377114647546,0.3391315058311709,internship 135,company 135,ai/ml,pune,30000,0.0,urban,tier_3,female,internship 135,company 135,ai/ml
STU_0083,INT_0124,5,0.4717199995886578,0.0010248092462705,0.3305114424859416,internship 124,company 124,ai/ml,delhi,30000,0.0,urban,tier_3,female,internship 124,company 124,ai/ml
STU_0084,INT_0062,1,0.7024354709588683,0.0009689251882553,0.4919955072276843,internship 62,company 62,web development,bangalore,30000,0.0,urban,tier_2,male,internship 62,company 62,web development
STU_0084,INT_0175,2,0.5739111737732348,0.00097325483857,0.4020297980928353,internship 175,company 175,web development,hyderabad,0,0.0,urban,tier_2,male,internship 175,company 175,web development
STU_0084,INT_0122,3,0.543122578390892,0.000994369112499,0.380484115607374,internship 122,company 122,web development,pune,25000,0.0,urban,tier_2,male,internship 122,company 122,web development
STU_0084,INT_0043,4,0.5289183239814914,0.00100906138283,0.370545545201893,internship 43,company 43,web development,delhi,15000,0.0,urban,tier_2,male,internship 43,company 43,web development
STU_0084,INT_0046,5,0.5127545975947468,0.0010300348863899,0.3592372287822397,internship 46,company 46,data science,delhi,0,0.0,urban,tier_2,male,internship 46,company 46,data science
STU_0085,INT_0104,1,0.567260637131987,0.000969046441712,0.3973731599249045,internship 104,company 104,software development,mumbai,15000,0.0,urban,tier_2,male,internship 104,company 104,software development
STU_0085,INT_0154,2,0.5307466322118872,0.0009969105967536,0.3718217157273471,internship 154,company 154,data science,bangalore,10000,0.0,urban,tier_2,male,internship 154,company 154,data science
STU_0085,INT_0087,3,0.5206632249708865,0.0009747761738427,0.3647566903317733,internship 87,company 87,data science,chennai,30000,0.0,urban,tier_2,male,internship 87,company 87,data science
STU_0085,INT_0153,4,0.5099611210913111,0.0009747733304628,0.3572652167630566,internship 153,company 153,data science,chennai,0,0.0,urban,tier_2,male,internship 153,company 153,data science
STU_0085,INT_0086,5,0.4609092221923467,0.001009171321351,0.3229392069310479,internship 86,company 86,data science,delhi,30000,0.0,urban,tier_2,male,internship 86,company 86,data science
STU_0086,INT_0005,1,0.5203172891269483,0.0009994209643572,0.3645219286781709,internship 5,company 5,mobile apps,bangalore,30000,0.0,urban,tier_3,female,internship 5,company 5,mobile apps
STU_0086,INT_0002,2,0.4379986619962875,0.0010014912600203,0.3068995107754073,internship 2,company 2,mobile apps,chennai,15000,0.0,urban,tier_3,female,internship 2,company 2,mobile apps
STU_0086,INT_0192,3,0.4194118154270286,0.0010150806401612,0.2938927949909684,internship 192,company 192,mobile apps,hyderabad,30000,0.0,urban,tier_3,female,internship 192,company 192,mobile apps
STU_0086,INT_0113,4,0.4036760241096362,0.0010144429939519,0.2828775497749309,internship 113,company 113,mobile apps,hyderabad,30000,0.0,urban,tier_3,female,internship 113,company 113,mobile apps
STU_0086,INT_0127,5,0.395938941249836,0.0010094286041032,0.2774600874561161,internship 127,company 127,mobile apps,hyderabad,10000,0.0,urban,tier_3,female,internship 127,company 127,mobile apps
STU_0087,INT_0012,1,0.4968819968077126,0.0009938495475133,0.3481155526296528,internship 12,company 12,ai/ml,bangalore,15000,0.0,urban,tier_1,male,internship 12,company 12,ai/ml
STU_0087,INT_0133,2,0.4586819566487683,0.0009490188744622,0.3213620753164765,internship 133,company 133,web development,bangalore,25000,0.0,urban,tier_1,male,internship 133,company 133,web development
STU_0087,INT_0172,3,0.4542308853309673,0.0010127151015854,0.3182654342621527,internship 172,company 172,data science,pune,15000,0.0,urban,tier_1,male,internship 172,company 172,data science
STU_0087,INT_0007,4,0.4284580655300951,0.0009951745134811,0.3002191982251109,internship 7,company 7,ai/ml,bangalore,25000,0.0,urban,tier_1,male,internship 7,company 7,ai/ml
STU_0087,INT_0008,5,0.4154389413014842,0.0009902684294578,0.2911043394398763,internship 8,company 8,ai/ml,hyderabad,0,0.0,urban,tier_1,male,internship 8,company 8,ai/ml
STU_0088,INT_0017,1,0.5487240077668454,0.0009687060396299,0.3843974172486807,internship 17,company 17,web development,chennai,10000,0.0,urban,tier_1,male,internship 17,company 17,web development
STU_0088,INT_0053,2,0.50524402639838,0.0010009269120522,0.3539710965524816,internship 53,company 53,web development,mumbai,15000,0.0,urban,tier_1,male,internship 53,company 53,web development
STU_0088,INT_0079,3,0.5015799581480038,0.0009948985440446,0.351404440266816,internship 79,company 79,web development,mumbai,10000,0.0,urban,tier_1,male,internship 79,company 79,web development
STU_0088,INT_0011,4,0.4839356321768681,0.0009883416787527,0.3390514450274334,internship 11,company 11,web development,mumbai,30000,0.0,urban,tier_1,male,internship 11,company 11,web development
STU_0088,INT_0066,5,0.4797011038280157,0.0009978702192821,0.3360901337453956,internship 66,company 66,web development,hyderabad,25000,0.0,urban,tier_1,male,internship 66,company 66,web development
STU_0089,INT_0045,1,0.5125497863129014,0.000965105528165,0.3590743820774805,internship 45,company 45,software development,chennai,30000,0.0,urban,tier_3,female,internship 45,company 45,software development
STU_0089,INT_0097,2,0.5034347424134759,0.0009925239835059,0.3527020768844849,internship 97,company 97,mobile apps,chennai,0,0.0,urban,tier_3,female,internship 97,company 97,mobile apps
STU_0089,INT_0138,3,0.455354695084579,0.0009777335289448,0.3190416066178887,internship 138,company 138,software development,pune,25000,0.0,urban,tier_3,female,internship 138,company 138,software development
STU_0089,INT_0054,4,0.4542966962564441,0.0010133485694131,0.3183116919503348,internship 54,company 54,mobile apps,chennai,30000,0.0,urban,tier_3,female,internship 54,company 54,mobile apps
STU_0089,INT_0084,5,0.4502165612202802,0.0010116480206598,0.3154550872603941,internship 84,company 84,mobile apps,hyderabad,25000,0.0,urban,tier_3,female,internship 84,company 84,mobile apps
STU_0090,INT_0025,1,0.7418411752961438,0.0010124027712606,0.5195925435386788,internship 25,company 25,data science,delhi,15000,0.0,urban,tier_2,male,internship 25,company 25,data science
STU_0090,INT_0019,2,0.6612086008572515,0.0009929488975027,0.4631439052693268,internship 19,company 19,data science,hyderabad,30000,0.0,urban,tier_2,male,internship 19,company 19,data science
STU_0090,INT_0188,3,0.6310999398696009,0.0010241382819987,0.4420771993933202,internship 188,company 188,data science,pune,15000,0.0,urban,tier_2,male,internship 188,company 188,data science
STU_0090,INT_0087,4,0.5998891067456813,0.0010015856804567,0.4202228504261139,internship 87,company 87,data science,chennai,30000,0.0,urban,tier_2,male,internship 87,company 87,data science
STU_0090,INT_0153,5,0.53078567231929,0.0010068254314361,0.3718520182529338,internship 153,company 153,data science,chennai,0,0.0,urban,tier_2,male,internship 153,company 153,data science
STU_0091,INT_0004,1,0.5403597076705238,0.0010238050794824,0.3785589368932113,internship 4,company 4,mobile apps,delhi,15000,0.0,urban,tier_3,female,internship 4,company 4,mobile apps
STU_0091,INT_0064,2,0.4925250268960786,0.0009927141902026,0.3450653330843158,internship 64,company 64,software development,bangalore,10000,0.0,urban,tier_3,female,internship 64,company 64,software development
STU_0091,INT_0063,3,0.4439071522059221,0.0010384170309577,0.3110465316534327,internship 63,company 63,mobile apps,pune,10000,0.0,urban,tier_3,female,internship 63,company 63,mobile apps
STU_0091,INT_0138,4,0.4432532893575739,0.0010267883375446,0.3105853390515651,internship 138,company 138,software development,pune,25000,0.0,urban,tier_3,female,internship 138,company 138,software development
STU_0091,INT_0006,5,0.4280581370094968,0.0010192435418854,0.2999464689692133,internship 6,company 6,software development,bangalore,30000,0.0,urban,tier_3,female,internship 6,company 6,software development
STU_0092,INT_0116,1,0.6012531297719872,0.0009940999037991,0.4211754208115307,internship 116,company 116,mobile apps,pune,20000,0.0,urban,tier_3,male,internship 116,company 116,mobile apps
