student_id,internship_id,success_prob,rank_fair,skill_match_count
STU_0113,INT_0081,0.0010261019784041,1,1
STU_0113,INT_0048,0.0010254862524688,2,1
STU_0113,INT_0005,0.0010227525793658,3,0
STU_0113,INT_0013,0.0010227081850619,4,1
STU_0113,INT_0002,0.0010090522422987,5,1
STU_0114,INT_0113,0.0009964822713273,1,1
STU_0114,INT_0054,0.0009812150186275,2,1
STU_0114,INT_0002,0.0009755845706422,3,1
STU_0114,INT_0081,0.0009658668896074,4,1
STU_0114,INT_0087,0.0009626945073855,5,1
STU_0115,INT_0116,0.0010064089280153,1,2
STU_0115,INT_0018,0.0009920048910355,2,2
STU_0115,INT_0005,0.0009856752807291,3,2
STU_0115,INT_0022,0.0009758507065442,4,0
STU_0115,INT_0137,0.0009599552099291,5,0
STU_0116,INT_0188,0.0010423569336601,1,0
STU_0116,INT_0077,0.0010325987259394,2,0
STU_0116,INT_0087,0.0010273530579919,3,1
STU_0116,INT_0024,0.001020843380724,4,1
STU_0116,INT_0085,0.0009998432443967,5,1
STU_0117,INT_0086,0.0010207327059579,1,0
STU_0117,INT_0023,0.001006968797266,2,1
STU_0117,INT_0043,0.0009984060457944,3,0
STU_0117,INT_0137,0.000993144577997,4,1
STU_0117,INT_0144,0.0009911865275054,5,0
STU_0118,INT_0141,0.0009963820600349,1,2
STU_0118,INT_0004,0.0009948649543502,2,1
STU_0118,INT_0040,0.0009752658365349,3,0
STU_0118,INT_0095,0.0009686619417257,4,0
STU_0118,INT_0148,0.0009406002349618,5,2
STU_0119,INT_0081,0.0010117881978638,1,1
STU_0119,INT_0002,0.0010103178446095,2,0
STU_0119,INT_0054,0.0010071024037303,3,1
STU_0119,INT_0004,0.0010029212311202,4,1
STU_0119,INT_0005,0.0010010263110173,5,1
STU_0120,INT_0094,0.0010285550091228,1,1
STU_0120,INT_0007,0.00101340692464,2,1
STU_0120,INT_0027,0.0010057327509647,3,1
STU_0120,INT_0009,0.0009980613300971,4,0
STU_0120,INT_0155,0.0009837467998048,5,1
STU_0121,INT_0051,0.0010202105211389,1,0
STU_0121,INT_0001,0.0010112640258958,2,0
STU_0121,INT_0020,0.0009987169034629,3,1
STU_0121,INT_0133,0.000992070229533,4,1
STU_0121,INT_0063,0.0009835384504724,5,1
STU_0122,INT_0035,0.0010107516104012,1,1
STU_0122,INT_0027,0.0010101449222118,2,0
STU_0122,INT_0003,0.0010007121879838,3,1
STU_0122,INT_0009,0.0009918893679189,4,0
STU_0122,INT_0093,0.0009909739776028,5,1
STU_0123,INT_0019,0.0010125165015953,1,1
STU_0123,INT_0006,0.0010100772225812,2,2
STU_0123,INT_0016,0.000991593520689,3,1
STU_0123,INT_0153,0.0009742784191449,4,1
STU_0123,INT_0093,0.0009642472652124,5,2
STU_0124,INT_0063,0.0010524503181156,1,0
STU_0124,INT_0163,0.0010492019950881,2,1
STU_0124,INT_0129,0.0010461599571001,3,2
STU_0124,INT_0162,0.0010183291015813,4,1
STU_0124,INT_0139,0.0010157429915065,5,0
STU_0125,INT_0074,0.0009979898743453,1,0
STU_0125,INT_0071,0.0009961329915893,2,2
STU_0125,INT_0045,0.0009954292059673,3,1
STU_0125,INT_0044,0.0009923586224965,4,2
STU_0125,INT_0194,0.0009729086120493,5,1
STU_0126,INT_0162,0.0010523254294706,1,2
STU_0126,INT_0129,0.0010516585982327,2,2
STU_0126,INT_0141,0.0010514562091791,3,1
STU_0126,INT_0116,0.0010332653290809,4,1
STU_0126,INT_0005,0.0010240907766161,5,1
STU_0127,INT_0091,0.0010042020610667,1,0
STU_0127,INT_0008,0.0010025725182625,2,1
STU_0127,INT_0009,0.0010014917613499,3,0
STU_0127,INT_0007,0.0009989305477827,4,0
STU_0127,INT_0196,0.0009929384819218,5,0
STU_0128,INT_0007,0.0010295102558735,1,1
STU_0128,INT_0154,0.0010293174287871,2,1
STU_0128,INT_0153,0.0010224843560164,3,1
STU_0128,INT_0024,0.0010202855013913,4,0
STU_0128,INT_0159,0.0010011668912524,5,1
STU_0129,INT_0041,0.0010344165367418,1,2
STU_0129,INT_0033,0.001031626045427,2,2
STU_0129,INT_0126,0.0010215414257414,3,2
STU_0129,INT_0089,0.0010127505003014,4,3
STU_0129,INT_0141,0.0009992476796154,5,2
STU_0130,INT_0004,0.0010176881457641,1,1
STU_0130,INT_0113,0.0010141646802938,2,2
STU_0130,INT_0084,0.0010113875918588,3,1
STU_0130,INT_0199,0.0010072995535635,4,0
STU_0130,INT_0183,0.0009981004514769,5,2
STU_0131,INT_0140,0.0010160725277456,1,1
STU_0131,INT_0005,0.0010104578010829,2,1
STU_0131,INT_0004,0.000997212955319,3,1
STU_0131,INT_0025,0.000981233868787,4,1
STU_0131,INT_0181,0.000947311845125,5,0
STU_0132,INT_0052,0.0010320773766634,1,2
STU_0132,INT_0146,0.0009880192386713,2,1
STU_0132,INT_0144,0.000980670620501,3,0
STU_0132,INT_0065,0.0009775976812745,4,1
STU_0132,INT_0157,0.0009684987485439,5,1
STU_0133,INT_0031,0.0010398997490585,1,1
STU_0133,INT_0190,0.0010377619434441,2,1
STU_0133,INT_0136,0.0010343152089245,3,1
STU_0133,INT_0008,0.001025080138128,4,1
STU_0133,INT_0006,0.0010174314835256,5,1
STU_0134,INT_0001,0.0010502240959666,1,0
STU_0134,INT_0024,0.001029147684974,2,0
STU_0134,INT_0015,0.0010267902586301,3,0
STU_0134,INT_0108,0.0010221574786253,4,0
STU_0134,INT_0020,0.0010128149641413,5,0
STU_0135,INT_0118,0.0010101941325869,1,0
STU_0135,INT_0148,0.0010077729457579,2,0
STU_0135,INT_0170,0.0010063131016225,3,1
STU_0135,INT_0009,0.0009992503066727,4,1
STU_0135,INT_0155,0.000988055552332,5,1
STU_0136,INT_0001,0.0010416130055276,1,1
STU_0136,INT_0111,0.0010190136732699,2,0
STU_0136,INT_0141,0.0010154764114885,3,0
STU_0136,INT_0157,0.0010079797104024,4,1
STU_0136,INT_0173,0.0009915458721187,5,0
STU_0137,INT_0023,0.0010380918348272,1,1
STU_0137,INT_0195,0.0010254303537304,2,1
STU_0137,INT_0050,0.0010189676483913,3,1
STU_0137,INT_0032,0.0010135325800973,4,1
STU_0137,INT_0167,0.0009929650910442,5,1
STU_0138,INT_0001,0.0010389093021371,1,0
STU_0138,INT_0033,0.0010252705296621,2,1
STU_0138,INT_0015,0.0010145576862995,3,1
STU_0138,INT_0059,0.0010117533370173,4,1
STU_0138,INT_0108,0.0010057225539928,5,1
STU_0139,INT_0011,0.0010288680431594,1,1
STU_0139,INT_0050,0.0010226556544381,2,1
STU_0139,INT_0195,0.0010178868005093,3,1
STU_0139,INT_0002,0.0010142005714643,4,0
STU_0139,INT_0167,0.0009885058091874,5,1
STU_0140,INT_0023,0.0010436239799724,1,1
STU_0140,INT_0050,0.0010433261572078,2,1
STU_0140,INT_0082,0.0010390579337904,3,1
STU_0140,INT_0077,0.0010384004381828,4,0
STU_0140,INT_0137,0.0010312943427279,5,1
STU_0141,INT_0025,0.0010114061130805,1,2
STU_0141,INT_0141,0.0010082430723747,2,2
STU_0141,INT_0007,0.0010066690599336,3,2
STU_0141,INT_0125,0.0010065811786214,4,2
STU_0141,INT_0087,0.0010032480906235,5,2
STU_0142,INT_0001,0.001062770727122,1,1
STU_0142,INT_0020,0.0010527899298415,2,2
STU_0142,INT_0157,0.0010435504475904,3,2
STU_0142,INT_0089,0.0010399886222278,4,3
STU_0142,INT_0147,0.0010230219638423,5,2
STU_0143,INT_0172,0.0010649143003068,1,1
STU_0143,INT_0188,0.0010574675923192,2,2
STU_0143,INT_0119,0.0010405661560814,3,1
STU_0143,INT_0152,0.0010294376170331,4,2
STU_0143,INT_0180,0.0010257026223566,5,2
STU_0144,INT_0121,0.0010593378448128,1,1
STU_0144,INT_0028,0.0010584800382482,2,0
STU_0144,INT_0104,0.0010400523909547,3,2
STU_0144,INT_0138,0.0010355173265773,4,2
STU_0144,INT_0068,0.0010186680056661,5,2
STU_0145,INT_0041,0.0009943979480304,1,1
STU_0145,INT_0148,0.0009797978859473,2,2
STU_0145,INT_0141,0.0009763999887641,3,2
STU_0145,INT_0153,0.0009524224627233,4,1
STU_0145,INT_0002,0.0009490330587625,5,1
STU_0146,INT_0121,0.0010638601606525,1,1
STU_0146,INT_0104,0.0010382366987543,2,1
STU_0146,INT_0098,0.0010345946518639,3,1
STU_0146,INT_0020,0.0010070087087943,4,0
STU_0146,INT_0079,0.0009785464778845,5,0
STU_0147,INT_0158,0.0010259129490721,1,1
STU_0147,INT_0054,0.0010011516269524,2,1
STU_0147,INT_0132,0.0009877309058498,3,1
STU_0147,INT_0002,0.0009783555552988,4,1
STU_0147,INT_0085,0.0009469118482591,5,1
STU_0148,INT_0100,0.0010209737565566,1,0
STU_0148,INT_0171,0.0010194155208042,2,1
STU_0148,INT_0025,0.0010119843636238,3,1
STU_0148,INT_0156,0.0010112636613853,4,0
STU_0148,INT_0092,0.0010092379350345,5,1
STU_0149,INT_0180,0.0010014955805133,1,2
STU_0149,INT_0094,0.000987645117485,2,1
STU_0149,INT_0156,0.0009855653632926,3,1
STU_0149,INT_0093,0.0009739573039535,4,2
STU_0149,INT_0155,0.0009565206525563,5,2
STU_0150,INT_0056,0.0010348963341567,1,1
STU_0150,INT_0044,0.0010318335446238,2,2
STU_0150,INT_0196,0.0010241689238005,3,2
STU_0150,INT_0071,0.0010211750403857,4,2
STU_0150,INT_0009,0.0010179283133417,5,2
STU_0151,INT_0053,0.0010100648891095,1,1
STU_0151,INT_0195,0.0010087016107212,2,2
STU_0151,INT_0147,0.0009984650041439,3,1
STU_0151,INT_0066,0.0009969370971652,4,2
STU_0151,INT_0029,0.0009895559705803,5,0
STU_0152,INT_0192,0.0009949529099501,1,1
STU_0152,INT_0008,0.0009920818057235,2,3
STU_0152,INT_0009,0.0009911559805686,3,2
STU_0152,INT_0179,0.0009884542421428,4,1
STU_0152,INT_0002,0.0009881164206989,5,1
STU_0153,INT_0146,0.0010002915680116,1,2
STU_0153,INT_0066,0.0009998879679233,2,1
STU_0153,INT_0001,0.0009846450379117,3,1
STU_0153,INT_0153,0.0009701496123419,4,1
STU_0153,INT_0087,0.0009683106056543,5,2
STU_0154,INT_0141,0.0010086912519075,1,2
STU_0154,INT_0081,0.0009923732723746,2,2
STU_0154,INT_0054,0.0009874716995219,3,2
STU_0154,INT_0019,0.0009843218554986,4,1
STU_0154,INT_0022,0.0009762208609662,5,0
STU_0155,INT_0043,0.0010419488702169,1,2
STU_0155,INT_0008,0.0010205079758232,2,2
STU_0155,INT_0007,0.0010176502023908,3,1
STU_0155,INT_0062,0.0009956176577404,4,0
STU_0155,INT_0079,0.0009842369020774,5,0
STU_0156,INT_0001,0.0010068880086411,1,1
STU_0156,INT_0020,0.0010025521229644,2,1
STU_0156,INT_0200,0.0009949541418713,3,1
STU_0156,INT_0147,0.0009717591065376,4,1
STU_0156,INT_0167,0.0009429139864704,5,0
STU_0157,INT_0051,0.0010551125677059,1,1
STU_0157,INT_0052,0.0010528993829893,2,1
STU_0157,INT_0141,0.0010493483203666,3,2
STU_0157,INT_0007,0.0010248942107059,4,2
STU_0157,INT_0133,0.0010171293097829,5,1
STU_0158,INT_0011,0.0010343586905648,1,1
STU_0158,INT_0133,0.0010189525959726,2,1
STU_0158,INT_0172,0.0010185333445389,3,1
STU_0158,INT_0157,0.0010090302602223,4,2
STU_0158,INT_0147,0.0010015033606326,5,2
STU_0159,INT_0049,0.0009900562460294,1,1
STU_0159,INT_0157,0.0009849673590441,2,2
STU_0159,INT_0016,0.0009833757019378,3,1
STU_0159,INT_0065,0.0009608906247092,4,2
STU_0159,INT_0006,0.0009603200934608,5,2
STU_0160,INT_0193,0.001044818583249,1,1
STU_0160,INT_0175,0.0010315839827339,2,1
STU_0160,INT_0101,0.0010242766649699,3,1
STU_0160,INT_0195,0.0010211803728719,4,1
STU_0160,INT_0069,0.0010055763893179,5,1
STU_0161,INT_0133,0.0010144252130392,1,1
STU_0161,INT_0195,0.0010105858989356,2,2
STU_0161,INT_0167,0.0009911226023134,3,1
STU_0161,INT_0186,0.0009807912063073,4,0
STU_0161,INT_0026,0.0009753345432589,5,1
STU_0162,INT_0158,0.000999143407014,1,1
STU_0162,INT_0007,0.0009847518235217,2,1
STU_0162,INT_0196,0.0009742410184184,3,1
STU_0162,INT_0009,0.0009579783689006,4,1
STU_0162,INT_0081,0.0009488199306204,5,1
STU_0163,INT_0171,0.0010545276120945,1,2
STU_0163,INT_0169,0.0010341677842225,2,2
STU_0163,INT_0024,0.0010316619920727,3,2
STU_0163,INT_0151,0.0010298298664217,4,2
STU_0163,INT_0181,0.0010061630053866,5,1
STU_0164,INT_0086,0.0010515194655091,1,1
STU_0164,INT_0025,0.0010452814783373,2,2
STU_0164,INT_0125,0.0010380780021232,3,2
STU_0164,INT_0087,0.0010077224767166,4,2
STU_0164,INT_0011,0.0009869409251098,5,1
STU_0165,INT_0096,0.0010571106593298,1,1
STU_0165,INT_0124,0.0010535973739836,2,1
STU_0165,INT_0009,0.001008310572617,3,2
STU_0165,INT_0196,0.0009985116669429,4,2
STU_0165,INT_0075,0.000996729451851,5,0
STU_0166,INT_0002,0.0010058586740632,1,0
STU_0166,INT_0050,0.0009931117747758,2,1
STU_0166,INT_0022,0.0009913138472979,3,1
STU_0166,INT_0157,0.0009731708339089,4,0
STU_0166,INT_0103,0.0009680277846695,5,0
STU_0167,INT_0001,0.0010383735753052,1,0
STU_0167,INT_0103,0.0010080736569463,2,0
STU_0167,INT_0002,0.0010044365427212,3,0
STU_0167,INT_0167,0.0009872167086975,4,1
STU_0167,INT_0186,0.0009867558797712,5,0
STU_0168,INT_0135,0.0010371776059246,1,2
STU_0168,INT_0007,0.0010291018099396,2,1
STU_0168,INT_0096,0.0010270934939901,3,2
STU_0168,INT_0094,0.0010059383834176,4,1
STU_0168,INT_0161,0.0009896700038493,5,0
STU_0169,INT_0007,0.001009288681851,1,1
STU_0169,INT_0008,0.0010058050478022,2,2
STU_0169,INT_0177,0.0009972786562597,3,1
STU_0169,INT_0196,0.0009937732769108,4,2
STU_0169,INT_0009,0.0009801497617959,5,2
STU_0170,INT_0188,0.0010392671818605,1,2
STU_0170,INT_0141,0.0010262901846106,2,2
STU_0170,INT_0152,0.0010231883719193,3,2
STU_0170,INT_0180,0.0010083118211741,4,2
STU_0170,INT_0146,0.0009945703863528,5,1
STU_0171,INT_0172,0.001029892174998,1,1
STU_0171,INT_0126,0.0010156040312133,2,1
STU_0171,INT_0133,0.0010066196737815,3,1
STU_0171,INT_0183,0.0009997774035653,4,1
STU_0171,INT_0119,0.0009847420902509,5,1
STU_0172,INT_0191,0.0010017677775643,1,1
STU_0172,INT_0006,0.0009826871498384,2,2
STU_0172,INT_0138,0.0009721279220222,3,1
STU_0172,INT_0035,0.000971559290821,4,2
STU_0172,INT_0156,0.000950725045544,5,1
STU_0173,INT_0005,0.0009971960994756,1,1
STU_0173,INT_0018,0.0009861904763453,2,2
STU_0173,INT_0084,0.000985359187213,3,0
STU_0173,INT_0116,0.0009841193691222,4,1
STU_0173,INT_0057,0.0009790888470731,5,2
STU_0174,INT_0012,0.0010304789804512,1,2
STU_0174,INT_0091,0.0010085502422804,2,1
STU_0174,INT_0093,0.0010049010383369,3,1
STU_0174,INT_0007,0.0010014445114575,4,2
STU_0174,INT_0154,0.000985045001877,5,1
STU_0175,INT_0190,0.0010154603270377,1,0
STU_0175,INT_0007,0.0010142114256675,2,0
STU_0175,INT_0161,0.0010075212614474,3,0
STU_0175,INT_0008,0.0010050620315408,4,1
STU_0175,INT_0009,0.0009835317865751,5,1
STU_0176,INT_0033,0.0010282680068956,1,0
STU_0176,INT_0066,0.0010207318084998,2,0
STU_0176,INT_0101,0.0010110253374025,3,0
STU_0176,INT_0147,0.0010037372543584,4,0
STU_0176,INT_0057,0.0010010535861882,5,0
STU_0177,INT_0172,0.0010722680337427,1,1
STU_0177,INT_0183,0.0010376692224591,2,1
STU_0177,INT_0088,0.0010184644455937,3,1
STU_0177,INT_0153,0.0010071911323551,4,1
STU_0177,INT_0161,0.0009710928950952,5,0
STU_0178,INT_0048,0.0010038658056058,1,1
STU_0178,INT_0013,0.0010024909924625,2,1
STU_0178,INT_0005,0.0009947910601934,3,1
STU_0178,INT_0054,0.0009856542065539,4,1
STU_0178,INT_0002,0.0009783337964713,5,1
STU_0179,INT_0062,0.0010525925005803,1,1
STU_0179,INT_0035,0.0010397894235101,2,1
STU_0179,INT_0157,0.001022792658408,3,1
STU_0179,INT_0093,0.0010157785022313,4,1
STU_0179,INT_0161,0.000987690841069,5,0
STU_0180,INT_0011,0.0009897295814341,1,1
STU_0180,INT_0180,0.0009828854513983,2,1
STU_0180,INT_0085,0.000973964734556,3,1
STU_0180,INT_0103,0.0009592129765052,4,0
STU_0180,INT_0167,0.0009545808943502,5,1
STU_0181,INT_0105,0.0010048938160582,1,1
STU_0181,INT_0088,0.0010023385247853,2,2
STU_0181,INT_0169,0.0009752566608259,3,1
STU_0181,INT_0193,0.0009661047485213,4,2
STU_0181,INT_0155,0.0009292997702009,5,2
STU_0182,INT_0116,0.0010336311899459,1,2
STU_0182,INT_0075,0.0010118779287178,2,2
STU_0182,INT_0005,0.0009986401940234,3,2
STU_0182,INT_0148,0.0009873159742225,4,1
STU_0182,INT_0084,0.0009748022712014,5,1
STU_0183,INT_0139,0.0010149651394638,1,1
STU_0183,INT_0028,0.0010087386561326,2,0
STU_0183,INT_0185,0.0009812035520342,3,1
STU_0183,INT_0015,0.0009808296107689,4,1
STU_0183,INT_0120,0.0009698508580587,5,1
STU_0184,INT_0171,0.0010404409894655,1,1
STU_0184,INT_0024,0.0010143950800701,2,1
STU_0184,INT_0147,0.0009982982851396,3,1
STU_0184,INT_0105,0.0009975094678311,4,1
STU_0184,INT_0186,0.0009938547299416,5,0
STU_0185,INT_0114,0.0010448515529711,1,2
STU_0185,INT_0163,0.0010331346520344,2,1
STU_0185,INT_0116,0.0010262312197824,3,1
STU_0185,INT_0007,0.0010145159809287,4,2
STU_0185,INT_0144,0.0009894823361549,5,0
STU_0186,INT_0053,0.00102938893327,1,2
STU_0186,INT_0062,0.0010287523102839,2,1
STU_0186,INT_0033,0.0010216411960672,3,2
STU_0186,INT_0015,0.0010214241453309,4,1
STU_0186,INT_0066,0.0010162338272342,5,1
STU_0187,INT_0053,0.0010148457277328,1,2
STU_0187,INT_0126,0.0010075190196252,2,3
STU_0187,INT_0025,0.0009804322056916,3,2
STU_0187,INT_0120,0.0009743611148696,4,1
STU_0187,INT_0196,0.000961819636212,5,2
STU_0188,INT_0096,0.00098211023316,1,2
STU_0188,INT_0112,0.0009805631881517,2,2
STU_0188,INT_0072,0.0009675312593351,3,2
STU_0188,INT_0009,0.0009584662849212,4,2
STU_0188,INT_0140,0.000937985863173,5,0
STU_0189,INT_0001,0.0010082075693153,1,1
STU_0189,INT_0199,0.0009849274926474,2,1
STU_0189,INT_0005,0.0009757059097164,3,1
STU_0189,INT_0072,0.0009668127831017,4,0
STU_0189,INT_0085,0.0009269662736034,5,0
STU_0190,INT_0166,0.001035822072381,1,2
STU_0190,INT_0149,0.0010275939576408,2,1
STU_0190,INT_0021,0.0010275643948365,3,1
STU_0190,INT_0049,0.0010267527951996,4,1
STU_0190,INT_0044,0.0010201007930333,5,2
STU_0191,INT_0050,0.0010334638858247,1,1
STU_0191,INT_0095,0.0010273394804787,2,1
STU_0191,INT_0181,0.0010156783737583,3,1
STU_0191,INT_0155,0.0009959345509147,4,1
STU_0191,INT_0128,0.0009827038628409,5,1
STU_0192,INT_0004,0.0010348355785476,1,1
STU_0192,INT_0005,0.0010217434523684,2,1
STU_0192,INT_0002,0.0010177848843873,3,1
STU_0192,INT_0049,0.0010091258867992,4,1
STU_0192,INT_0132,0.0010066122323034,5,2
STU_0193,INT_0170,0.0010273764441299,1,2
STU_0193,INT_0143,0.0010240090665045,2,1
STU_0193,INT_0071,0.0010143720009043,3,2
STU_0193,INT_0044,0.0010077890184694,4,2
STU_0193,INT_0009,0.0010055177086858,5,2
STU_0194,INT_0040,0.0010211903883121,1,0
STU_0194,INT_0134,0.0010139038861489,2,2
STU_0194,INT_0005,0.0010106393378627,3,2
STU_0194,INT_0076,0.0009987458785406,4,1
STU_0194,INT_0045,0.0009916360693324,5,0
STU_0195,INT_0200,0.001032580342179,1,1
STU_0195,INT_0100,0.0010243132255937,2,1
STU_0195,INT_0063,0.0009928201845319,3,0
STU_0195,INT_0104,0.0009886903117344,4,1
STU_0195,INT_0137,0.0009769405637927,5,1
STU_0196,INT_0023,0.0010488687505718,1,1
STU_0196,INT_0052,0.0010345025934035,2,2
STU_0196,INT_0053,0.0010311162970259,3,1
STU_0196,INT_0195,0.0010132952629944,4,2
STU_0196,INT_0011,0.0010131596467283,5,2
STU_0197,INT_0046,0.0010310981782246,1,1
STU_0197,INT_0193,0.0010101063278804,2,1
STU_0197,INT_0187,0.0010033947346486,3,1
STU_0197,INT_0156,0.0009993800542745,4,0
STU_0197,INT_0006,0.0009931977292742,5,1
STU_0198,INT_0193,0.0010131762031679,1,0
STU_0198,INT_0144,0.0010040101857861,2,0
STU_0198,INT_0157,0.0009969956426134,3,0
STU_0198,INT_0159,0.0009866995089403,4,0
STU_0198,INT_0128,0.0009734885760825,5,0
STU_0199,INT_0007,0.0010141197920826,1,1
STU_0199,INT_0035,0.0010087718595812,2,1
STU_0199,INT_0091,0.0010032906782617,3,1
STU_0199,INT_0093,0.001002767835589,4,1
STU_0199,INT_0118,0.0009927530503829,5,1
STU_0200,INT_0183,0.001021894389314,1,1
STU_0200,INT_0191,0.0010193724444144,2,1
STU_0200,INT_0006,0.0010076037145299,3,1
STU_0200,INT_0065,0.0009960877625614,4,1
STU_0200,INT_0148,0.00098821193938,5,1
STU_0201,INT_0066,0.0009938818134718,1,1
STU_0201,INT_0006,0.0009922682073677,2,1
STU_0201,INT_0061,0.0009897806928439,3,1
STU_0201,INT_0014,0.0009846469295317,4,1
STU_0201,INT_0068,0.000978171728577,5,1
STU_0202,INT_0104,0.0009891582896117,1,1
STU_0202,INT_0044,0.0009774246850354,2,1
STU_0202,INT_0006,0.0009722293570386,3,1
STU_0202,INT_0099,0.0009693295291687,4,2
STU_0202,INT_0068,0.0009663935542312,5,2
STU_0203,INT_0012,0.0009933670657847,1,1
STU_0203,INT_0088,0.0009897020787501,2,1
STU_0203,INT_0007,0.0009858015169921,3,1
STU_0203,INT_0009,0.0009629512502171,4,1
STU_0203,INT_0155,0.0009597787234301,5,2
STU_0204,INT_0146,0.0010270730654179,1,2
STU_0204,INT_0041,0.0010208098069226,2,2
STU_0204,INT_0053,0.0010179948005256,3,1
STU_0204,INT_0011,0.0009980992247123,4,2
STU_0204,INT_0068,0.0009919201342102,5,3
STU_0205,INT_0162,0.0010630552213616,1,2
STU_0205,INT_0171,0.0010522210264401,2,2
STU_0205,INT_0105,0.0010343216808605,3,2
STU_0205,INT_0169,0.0010335710071694,4,2
STU_0205,INT_0085,0.0010007466823584,5,1
STU_0206,INT_0133,0.0010335832644459,1,1
STU_0206,INT_0195,0.0010220562050287,2,1
STU_0206,INT_0157,0.0010175265384374,3,1
STU_0206,INT_0017,0.0010168582844496,4,1
STU_0206,INT_0167,0.0009952849260588,5,0
STU_0207,INT_0146,0.0010521458026306,1,1
STU_0207,INT_0041,0.001048429793709,2,1
STU_0207,INT_0062,0.0010414112260329,3,1
STU_0207,INT_0126,0.0010379155964613,4,1
STU_0207,INT_0133,0.0010244284951236,5,1
STU_0208,INT_0104,0.001044523717144,1,1
STU_0208,INT_0185,0.001043874293919,2,1
STU_0208,INT_0067,0.0010422917573153,3,1
STU_0208,INT_0006,0.0010377025331125,4,1
STU_0208,INT_0068,0.0010237569636715,5,1
STU_0209,INT_0006,0.0010037253504672,1,1
STU_0209,INT_0005,0.0009988887297127,2,1
STU_0209,INT_0002,0.0009933542824942,3,1
STU_0209,INT_0054,0.0009932350595157,4,2
STU_0209,INT_0132,0.0009888121804357,5,2
STU_0210,INT_0027,0.0010003197981934,1,2
STU_0210,INT_0196,0.0009971296125785,2,1
STU_0210,INT_0007,0.0009927992576834,3,2
STU_0210,INT_0009,0.000991610773916,4,1
STU_0210,INT_0118,0.0009783400414454,5,3
STU_0211,INT_0034,0.0010488491267941,1,0
STU_0211,INT_0092,0.0010435082645688,2,1
STU_0211,INT_0125,0.0010430972093199,3,1
STU_0211,INT_0169,0.0010314676673795,4,1
STU_0211,INT_0071,0.0010271076532364,5,1
STU_0212,INT_0088,0.0010338637577678,1,2
STU_0212,INT_0012,0.0010332117920628,2,1
STU_0212,INT_0007,0.0010257611875604,3,1
STU_0212,INT_0035,0.0010209735824154,4,2
STU_0212,INT_0005,0.0010200514918291,5,2
STU_0213,INT_0008,0.0009911366992785,1,1
STU_0213,INT_0035,0.0009907719628372,2,2
STU_0213,INT_0147,0.000981376568184,3,2
STU_0213,INT_0118,0.0009776725399435,4,2
STU_0213,INT_0026,0.0009689859265051,5,2
STU_0214,INT_0158,0.0010366954935913,1,1
STU_0214,INT_0170,0.0010177469186003,2,2
STU_0214,INT_0048,0.0010134527554745,3,2
STU_0214,INT_0013,0.0010125073565039,4,2
STU_0214,INT_0002,0.0010119923218398,5,1
STU_0215,INT_0182,0.0010304538806148,1,1
STU_0215,INT_0003,0.001002595978177,2,0
STU_0215,INT_0009,0.0009953713624366,3,1
STU_0215,INT_0093,0.0009879305134206,4,1
STU_0215,INT_0155,0.0009673738771747,5,1
STU_0216,INT_0171,0.0010303764550496,1,2
STU_0216,INT_0125,0.0010275538864986,2,1
STU_0216,INT_0006,0.0010116272306626,3,1
STU_0216,INT_0151,0.0010104389013627,4,2
STU_0216,INT_0169,0.0010075820622006,5,2
STU_0217,INT_0007,0.0010304780281021,1,0
STU_0217,INT_0027,0.0010100377067469,2,0
STU_0217,INT_0161,0.0010061549560473,3,0
STU_0217,INT_0196,0.0010051454407447,4,0
STU_0217,INT_0009,0.0009954428967815,5,0
STU_0218,INT_0187,0.0010316478161168,1,1
STU_0218,INT_0007,0.0010313526884433,2,0
STU_0218,INT_0106,0.0010252494742437,3,1
STU_0218,INT_0199,0.0010243914469445,4,1
STU_0218,INT_0005,0.0010185747444593,5,1
STU_0219,INT_0043,0.0009973229780001,1,1
STU_0219,INT_0001,0.000995566946267,2,1
STU_0219,INT_0023,0.0009949180907299,3,1
STU_0219,INT_0200,0.0009860402319546,4,1
STU_0219,INT_0137,0.0009830592288776,5,1
STU_0220,INT_0129,0.0010284788154932,1,2
STU_0220,INT_0163,0.0010264428398207,2,1
STU_0220,INT_0001,0.001018901863523,3,1
STU_0220,INT_0020,0.0010133006272894,4,1
STU_0220,INT_0116,0.0010132739859659,5,1
STU_0221,INT_0086,0.0010197871429854,1,1
STU_0221,INT_0088,0.0010044935855472,2,1
STU_0221,INT_0056,0.0010038406691392,3,1
STU_0221,INT_0180,0.0009999447028297,4,1
STU_0221,INT_0087,0.0009962054293079,5,1
STU_0222,INT_0023,0.0010347137177324,1,1
STU_0222,INT_0170,0.0010285998023688,2,1
STU_0222,INT_0137,0.0010218722078638,3,1
STU_0222,INT_0011,0.0010150234555043,4,1
STU_0222,INT_0167,0.0009836626036581,5,1
STU_0223,INT_0172,0.0010443665474577,1,1
STU_0223,INT_0088,0.0010177584105752,2,1
STU_0223,INT_0154,0.0010086655379687,3,1
STU_0223,INT_0087,0.001000758517896,4,1
STU_0223,INT_0153,0.000994810964458,5,1
STU_0224,INT_0126,0.0010496118143551,1,2
STU_0224,INT_0066,0.0010419734820756,2,2
STU_0224,INT_0157,0.0010320044149852,3,1
STU_0224,INT_0195,0.0010279690632365,4,2
STU_0224,INT_0167,0.0010030017884443,5,1
