student_id,internship_id,rank,hybrid_v2,success_prob,combined_score,title,company,domain,location,stipend,actual_success
STU_0074,INT_0170,2,0.4000448098107447,0.0010253558917622271,0.28033897363504995,internship 170,company 170,web development,bangalore,25000,0.0
STU_0074,INT_0005,3,0.3955650094846989,0.0010077686070070998,0.27719783722139135,internship 5,company 5,mobile apps,bangalore,30000,0.0
STU_0074,INT_0129,4,0.3944619211135918,0.0010345271546743113,0.2764337029259165,internship 129,company 129,mobile apps,pune,0,0.0
STU_0074,INT_0071,5,0.3934687263663972,0.0010072687020886949,0.2757302890671046,internship 71,company 71,data science,bangalore,25000,0.0
STU_0075,INT_0092,1,0.4626744358437088,0.0010336594962377156,0.3241822029394675,internship 92,company 92,data science,mumbai,15000,0.0
STU_0075,INT_0125,2,0.4407345152859355,0.0010346375575833622,0.3088245519674298,internship 125,company 125,data science,bangalore,10000,0.0
STU_0075,INT_0007,3,0.4215792016843266,0.0010272849883010899,0.2954136266755189,internship 7,company 7,ai/ml,bangalore,25000,0.0
STU_0075,INT_0169,4,0.4188490277738851,0.0010226353425897806,0.29350111004449647,internship 169,company 169,data science,bangalore,10000,0.0
STU_0075,INT_0071,5,0.3964433772127786,0.0010192652568760425,0.2778161436260078,internship 71,company 71,data science,bangalore,25000,0.0
STU_0076,INT_0146,1,0.4434609932323388,0.0010481518066311013,0.31073714080462644,internship 146,company 146,web development,bangalore,10000,0.0
STU_0076,INT_0041,2,0.4049712290287774,0.0010397846871294583,0.283791795726283,internship 41,company 41,web development,bangalore,0,0.0
STU_0076,INT_0133,3,0.3993485583110392,0.001026745705547002,0.2798520145293915,internship 133,company 133,web development,bangalore,25000,0.0
STU_0076,INT_0088,4,0.3861208489226225,0.001039093358151448,0.2705963222532812,internship 88,company 88,data science,mumbai,0,0.0
STU_0076,INT_0052,5,0.3824896152020977,0.0010542977564336968,0.2680590199683985,internship 52,company 52,web development,pune,10000,0.0
STU_0077,INT_0037,1,0.4780052630500485,0.0009700629566187557,0.33489470302201957,internship 37,company 37,ai/ml,delhi,20000,0.0
STU_0077,INT_0062,2,0.471232983356345,0.0009593422119157773,0.33015089101301626,internship 62,company 62,web development,bangalore,30000,0.0
STU_0077,INT_0008,3,0.4619168725484119,0.0009862376385375623,0.3236376820754496,internship 8,company 8,ai/ml,hyderabad,0,0.0
STU_0077,INT_0002,4,0.4503172799413997,0.0009820804216678592,0.3155167200854801,internship 2,company 2,mobile apps,chennai,15000,0.0
STU_0077,INT_0148,5,0.4344810999985788,0.0009810235939756392,0.3044310770771978,internship 148,company 148,ai/ml,chennai,25000,0.0
STU_0078,INT_0025,1,0.6425514290382588,0.0010331221591868328,0.45009593697453715,internship 25,company 25,data science,delhi,15000,0.0
STU_0078,INT_0085,2,0.6019845957648722,0.001007497519913909,0.42169146629138465,internship 85,company 85,data science,chennai,25000,0.0
STU_0078,INT_0141,3,0.4430870434798836,0.0010576928232862483,0.31047823828290433,internship 141,company 141,data science,pune,25000,0.0
STU_0078,INT_0181,4,0.439696468737893,0.0010342136091133795,0.30809779219925904,internship 181,company 181,data science,chennai,30000,0.0
STU_0078,INT_0053,5,0.4266066774626594,0.001059073712473989,0.2989423963376038,internship 53,company 53,web development,mumbai,15000,0.0
STU_0079,INT_0008,1,0.5088813170116994,0.0010323256911162972,0.35652661961552445,internship 8,company 8,ai/ml,hyderabad,0,0.0
STU_0079,INT_0035,2,0.4842239853445519,0.0010298532984129808,0.3392657457307102,internship 35,company 35,ai/ml,delhi,20000,0.0
STU_0079,INT_0009,3,0.4426389228282833,0.001026387544435446,0.31015516224312895,internship 9,company 9,ai/ml,mumbai,25000,0.0
STU_0079,INT_0007,4,0.4186477735402165,0.0010418035133293194,0.29336598253215035,internship 7,company 7,ai/ml,bangalore,25000,0.0
STU_0079,INT_0003,5,0.3868214209875301,0.001037272555385191,0.2710861764578866,internship 3,company 3,ai/ml,chennai,15000,0.0
STU_0080,INT_0086,1,0.5099911261811814,0.0010688874128200994,0.35731445455067296,internship 86,company 86,data science,delhi,30000,0.0
STU_0080,INT_0146,2,0.4953369600794871,0.0010688435365517942,0.34705652511660645,internship 146,company 146,web development,bangalore,10000,0.0
STU_0080,INT_0044,3,0.4541511449027629,0.0010387134613272836,0.3182174154703322,internship 44,company 44,software development,mumbai,25000,0.0
STU_0080,INT_0119,4,0.4507937701774403,0.0010609958912538861,0.31587393789158436,internship 119,company 119,data science,pune,25000,0.0
STU_0080,INT_0028,5,0.4493750717221962,0.001077140462229923,0.31488569234420627,internship 28,company 28,software development,pune,25000,0.0
STU_0081,INT_0051,1,0.5168358301414201,0.0010099684586592703,0.36208807163659185,internship 51,company 51,web development,pune,20000,0.0
STU_0081,INT_0133,2,0.4423242163148074,0.0010292523245516907,0.30993572711773065,internship 133,company 133,web development,bangalore,25000,0.0
STU_0081,INT_0195,3,0.4278309251681788,0.0010251321355291658,0.2997891872583839,internship 195,company 195,web development,chennai,15000,0.0
STU_0081,INT_0126,4,0.4225959260513036,0.0010269099930962774,0.2961252212338414,internship 126,company 126,web development,bangalore,25000,0.0
STU_0081,INT_0035,5,0.420595725461823,0.0009798642498842524,0.29471096709824135,internship 35,company 35,ai/ml,delhi,20000,0.0
STU_0082,INT_0157,1,0.5040912557633351,0.001009579798924769,0.353166752974012,internship 157,company 157,web development,chennai,30000,0.0
STU_0082,INT_0147,2,0.4575019156116952,0.0009984166450896764,0.3205508659217135,internship 147,company 147,web development,hyderabad,20000,0.0
STU_0082,INT_0138,3,0.4193905752548914,0.0009738040401399349,0.29386554389046593,internship 138,company 138,software development,pune,25000,0.0
STU_0082,INT_0111,4,0.3967661302065611,0.0010020487907253205,0.27803690578181034,internship 111,company 111,data science,delhi,0,0.0
STU_0082,INT_0200,5,0.39655716570679,0.0010434469537233691,0.27790305008086996,internship 200,company 200,web development,delhi,25000,0.0
STU_0083,INT_0009,1,0.544930008234178,0.0010065707985501473,0.38175297700348965,internship 9,company 9,ai/ml,mumbai,25000,0.0
STU_0083,INT_0190,2,0.5181261068667696,0.001019777322566796,0.36299420800350873,internship 190,company 190,ai/ml,pune,15000,0.0
STU_0083,INT_0182,3,0.4938417568278075,0.0010354084101288762,0.3459998523025039,internship 182,company 182,ai/ml,delhi,25000,0.0
STU_0083,INT_0135,4,0.4840288462739209,0.0010377114647546171,0.33913150583117097,internship 135,company 135,ai/ml,pune,30000,0.0
STU_0083,INT_0124,5,0.4717199995886578,0.0010248092462705452,0.3305114424859416,internship 124,company 124,ai/ml,delhi,30000,0.0
STU_0084,INT_0062,1,0.7024354709588683,0.0009689251882553149,0.49199550722768437,internship 62,company 62,web development,bangalore,30000,0.0
STU_0084,INT_0175,2,0.5739111737732348,0.0009732548385700352,0.40202979809283534,internship 175,company 175,web development,hyderabad,0,0.0
STU_0084,INT_0122,3,0.543122578390892,0.0009943691124990764,0.38048411560737405,internship 122,company 122,web development,pune,25000,0.0
STU_0084,INT_0043,4,0.5289183239814914,0.0010090613828300846,0.370545545201893,internship 43,company 43,web development,delhi,15000,0.0
STU_0084,INT_0046,5,0.5127545975947468,0.00103003488638994,0.35923722878223974,internship 46,company 46,data science,delhi,0,0.0
STU_0085,INT_0104,1,0.567260637131987,0.0009690464417120372,0.3973731599249045,internship 104,company 104,software development,mumbai,15000,0.0
STU_0085,INT_0154,2,0.5307466322118872,0.0009969105967536124,0.3718217157273471,internship 154,company 154,data science,bangalore,10000,0.0
STU_0085,INT_0087,3,0.5206632249708865,0.0009747761738427022,0.3647566903317733,internship 87,company 87,data science,chennai,30000,0.0
STU_0085,INT_0153,4,0.5099611210913111,0.00097477333046288,0.3572652167630566,internship 153,company 153,data science,chennai,0,0.0
STU_0085,INT_0086,5,0.4609092221923467,0.0010091713213510383,0.32293920693104794,internship 86,company 86,data science,delhi,30000,0.0
STU_0086,INT_0005,1,0.5203172891269483,0.000999420964357228,0.36452192867817096,internship 5,company 5,mobile apps,bangalore,30000,0.0
STU_0086,INT_0002,2,0.4379986619962875,0.0010014912600203182,0.30689951077540734,internship 2,company 2,mobile apps,chennai,15000,0.0
STU_0086,INT_0192,3,0.4194118154270286,0.001015080640161238,0.2938927949909684,internship 192,company 192,mobile apps,hyderabad,30000,0.0
STU_0086,INT_0113,4,0.4036760241096362,0.0010144429939519719,0.2828775497749309,internship 113,company 113,mobile apps,hyderabad,30000,0.0
STU_0086,INT_0127,5,0.395938941249836,0.0010094286041032218,0.27746008745611617,internship 127,company 127,mobile apps,hyderabad,10000,0.0
STU_0087,INT_0012,1,0.4968819968077126,0.0009938495475133003,0.3481155526296528,internship 12,company 12,ai/ml,bangalore,15000,0.0
STU_0087,INT_0133,2,0.4586819566487683,0.0009490188744622199,0.3213620753164765,internship 133,company 133,web development,bangalore,25000,0.0
STU_0087,INT_0172,3,0.4542308853309673,0.0010127151015854622,0.3182654342621527,internship 172,company 172,data science,pune,15000,0.0
STU_0087,INT_0007,4,0.4284580655300951,0.0009951745134811557,0.3002191982251109,internship 7,company 7,ai/ml,bangalore,25000,0.0
STU_0087,INT_0008,5,0.4154389413014842,0.0009902684294578693,0.2911043394398763,internship 8,company 8,ai/ml,hyderabad,0,0.0
STU_0088,INT_0017,1,0.5487240077668454,0.0009687060396299129,0.38439741724868076,internship 17,company 17,web development,chennai,10000,0.0
STU_0088,INT_0053,2,0.50524402639838,0.001000926912052253,0.3539710965524816,internship 53,company 53,web development,mumbai,15000,0.0
STU_0088,INT_0079,3,0.5015799581480038,0.0009948985440446328,0.35140444026681605,internship 79,company 79,web development,mumbai,10000,0.0
STU_0088,INT_0011,4,0.4839356321768681,0.0009883416787527454,0.33905144502743345,internship 11,company 11,web development,mumbai,30000,0.0
STU_0088,INT_0066,5,0.4797011038280157,0.0009978702192821765,0.3360901337453956,internship 66,company 66,web development,hyderabad,25000,0.0
STU_0089,INT_0045,1,0.5125497863129014,0.0009651055281650624,0.3590743820774805,internship 45,company 45,software development,chennai,30000,0.0
STU_0089,INT_0097,2,0.5034347424134759,0.000992523983505996,0.3527020768844849,internship 97,company 97,mobile apps,chennai,0,0.0
STU_0089,INT_0138,3,0.455354695084579,0.000977733528944838,0.3190416066178887,internship 138,company 138,software development,pune,25000,0.0
STU_0089,INT_0054,4,0.4542966962564441,0.001013348569413183,0.3183116919503348,internship 54,company 54,mobile apps,chennai,30000,0.0
STU_0089,INT_0084,5,0.4502165612202802,0.0010116480206598599,0.3154550872603941,internship 84,company 84,mobile apps,hyderabad,25000,0.0
STU_0090,INT_0025,1,0.7418411752961438,0.0010124027712606024,0.5195925435386788,internship 25,company 25,data science,delhi,15000,0.0
STU_0090,INT_0019,2,0.6612086008572515,0.0009929488975027058,0.4631439052693268,internship 19,company 19,data science,hyderabad,30000,0.0
STU_0090,INT_0188,3,0.6310999398696009,0.001024138281998794,0.44207719939332024,internship 188,company 188,data science,pune,15000,0.0
STU_0090,INT_0087,4,0.5998891067456813,0.0010015856804567484,0.42022285042611396,internship 87,company 87,data science,chennai,30000,0.0
STU_0090,INT_0153,5,0.53078567231929,0.0010068254314361768,0.37185201825293385,internship 153,company 153,data science,chennai,0,0.0
STU_0091,INT_0004,1,0.5403597076705238,0.001023805079482433,0.37855893689321135,internship 4,company 4,mobile apps,delhi,15000,0.0
STU_0091,INT_0064,2,0.4925250268960786,0.0009927141902026624,0.3450653330843158,internship 64,company 64,software development,bangalore,10000,0.0
STU_0091,INT_0063,3,0.4439071522059221,0.0010384170309577015,0.31104653165343277,internship 63,company 63,mobile apps,pune,10000,0.0
STU_0091,INT_0138,4,0.4432532893575739,0.0010267883375446507,0.3105853390515651,internship 138,company 138,software development,pune,25000,0.0
STU_0091,INT_0006,5,0.4280581370094968,0.0010192435418854208,0.29994646896921334,internship 6,company 6,software development,bangalore,30000,0.0
STU_0092,INT_0116,1,0.6012531297719872,0.0009940999037991772,0.42117542081153075,internship 116,company 116,mobile apps,pune,20000,0.0
STU_0092,INT_0005,2,0.5821372748242457,0.0009716629930755536,0.40778759127489467,internship 5,company 5,mobile apps,bangalore,30000,0.0
STU_0092,INT_0193,3,0.5029702221186945,0.0009751857835422201,0.35237171121814875,internship 193,company 193,web development,pune,15000,0.0
STU_0092,INT_0004,4,0.4874718636834229,0.001011851755590826,0.34153386010507325,internship 4,company 4,mobile apps,delhi,15000,0.0
STU_0092,INT_0018,5,0.4868965571937826,0.000978382827721814,0.34112110488396435,internship 18,company 18,mobile apps,mumbai,10000,0.0
STU_0093,INT_0004,1,0.8754068206119852,0.0010333207187753172,0.6130947706440221,internship 4,company 4,mobile apps,delhi,15000,0.0
STU_0093,INT_0155,2,0.6561072404671169,0.0009693950585884151,0.4595658868445583,internship 155,company 155,ai/ml,chennai,25000,0.0
STU_0093,INT_0116,3,0.6034195260018365,0.0010013500827086958,0.4226940732260981,internship 116,company 116,mobile apps,pune,20000,0.0
STU_0093,INT_0145,4,0.475596120231584,0.0010013764169421895,0.3332176970871914,internship 145,company 145,web development,mumbai,15000,0.0
STU_0093,INT_0012,5,0.4633743818419394,0.0010487471878738428,0.3246766914457197,internship 12,company 12,ai/ml,bangalore,15000,0.0
STU_0094,INT_0002,1,0.461172939419852,0.0010315391917523357,0.3231305193514221,internship 2,company 2,mobile apps,chennai,15000,0.0
STU_0094,INT_0004,2,0.4441169235620463,0.0010350906955663636,0.3111923737021023,internship 4,company 4,mobile apps,delhi,15000,0.0
STU_0094,INT_0009,3,0.4353811957967656,0.0010188193065765025,0.30507248284970884,internship 9,company 9,ai/ml,mumbai,25000,0.0
STU_0094,INT_0192,4,0.4265505344320922,0.0010244475834842897,0.2988927083775098,internship 192,company 192,mobile apps,hyderabad,30000,0.0
STU_0094,INT_0008,5,0.4212019484452938,0.0010241992939052265,0.2951486236998772,internship 8,company 8,ai/ml,hyderabad,0,0.0
STU_0095,INT_0094,1,0.493421413393018,0.0009829777274502662,0.34568988269334766,internship 94,company 94,ai/ml,pune,10000,0.0
STU_0095,INT_0069,2,0.4924940766890492,0.0010192787150778758,0.3450516372968578,internship 69,company 69,web development,pune,15000,0.0
STU_0095,INT_0193,3,0.4559917176744997,0.0010315352738496074,0.31950366295430466,internship 193,company 193,web development,pune,15000,0.0
STU_0095,INT_0172,4,0.4469716261095369,0.0010471437705144972,0.3131942814078302,internship 172,company 172,data science,pune,15000,0.0
STU_0095,INT_0020,5,0.4443554213445923,0.0010113239831757294,0.3113521921361673,internship 20,company 20,web development,pune,20000,0.0
STU_0096,INT_0055,1,0.5765787256929559,0.0010029479921153574,0.4039059923827037,internship 55,company 55,ai/ml,pune,30000,0.0
STU_0096,INT_0008,2,0.5372375508975439,0.0010057669267804733,0.37636801570631484,internship 8,company 8,ai/ml,hyderabad,0,0.0
STU_0096,INT_0148,3,0.5320415282077531,0.00096756224681797,0.3727193384194725,internship 148,company 148,ai/ml,chennai,25000,0.0
STU_0096,INT_0128,4,0.4756634425193523,0.0009619810764430681,0.3332530040864795,internship 128,company 128,web development,chennai,20000,0.0
STU_0096,INT_0026,5,0.4666971385337015,0.0009697103884492657,0.3269789100901258,internship 26,company 26,ai/ml,chennai,20000,0.0
STU_0097,INT_0011,1,0.6073791248867929,0.0009769741340713888,0.4254584796609764,internship 11,company 11,web development,mumbai,30000,0.0
STU_0097,INT_0195,2,0.5284498468197069,0.0009762240101867135,0.3702077599768508,internship 195,company 195,web development,chennai,15000,0.0
STU_0097,INT_0052,3,0.5046820094416755,0.0009944618293042937,0.35357574515796414,internship 52,company 52,web development,pune,10000,0.0
STU_0097,INT_0032,4,0.4953400534116287,0.0010204972943947729,0.3470441865764585,internship 32,company 32,web development,mumbai,15000,0.0
STU_0097,INT_0062,5,0.4910116707756538,0.0010016248697453693,0.3440086570038812,internship 62,company 62,web development,bangalore,30000,0.0
STU_0098,INT_0044,1,0.6477414690788632,0.0009776751088572194,0.4537123308878614,internship 44,company 44,software development,mumbai,25000,0.0
STU_0098,INT_0125,2,0.44599107451843,0.0009883469411673836,0.3124902562452512,internship 125,company 125,data science,bangalore,10000,0.0
STU_0098,INT_0168,3,0.4440321313117461,0.0009762645224545403,0.31111537127495864,internship 168,company 168,ai/ml,hyderabad,15000,0.0
STU_0098,INT_0069,4,0.4242893095664183,0.0009940564056400804,0.2973007336181848,internship 69,company 69,web development,pune,15000,0.0
STU_0098,INT_0045,5,0.4233716647298758,0.0009927315933785487,0.2966579847889266,internship 45,company 45,software development,chennai,30000,0.0
STU_0099,INT_0002,1,0.6069143048456714,0.000971867877936667,0.425131573755351,internship 2,company 2,mobile apps,chennai,15000,0.0
STU_0099,INT_0163,2,0.5714151024419439,0.000995752882550104,0.4002892975741258,internship 163,company 163,mobile apps,pune,15000,0.0
STU_0099,INT_0048,3,0.5616419231446563,0.0009976837638124346,0.39344865133040313,internship 48,company 48,mobile apps,bangalore,15000,0.0
STU_0099,INT_0013,4,0.5433361324394431,0.0009935142640657825,0.38063334698682993,internship 13,company 13,mobile apps,bangalore,10000,0.0
STU_0099,INT_0132,5,0.5245872843164766,0.0009797475875904587,0.3675050232978107,internship 132,company 132,mobile apps,chennai,0,0.0
STU_0100,INT_0047,1,0.520493419133002,0.0010340585856939489,0.36465561096880955,internship 47,company 47,software development,delhi,25000,0.0
STU_0100,INT_0139,2,0.5112755762278688,0.0010198302871927847,0.35819885244566596,internship 139,company 139,software development,pune,10000,0.0
STU_0100,INT_0062,3,0.4828334143728544,0.0009982275948499679,0.33828285833945304,internship 62,company 62,web development,bangalore,30000,0.0
STU_0100,INT_0099,4,0.4709459610997315,0.001007671104451968,0.3299644741011476,internship 99,company 99,software development,mumbai,30000,0.0
STU_0100,INT_0194,5,0.4603831663340562,0.000992894538885998,0.3225660847955051,internship 194,company 194,software development,chennai,25000,0.0
STU_0101,INT_0185,1,0.5180006254676215,0.001005165761124669,0.36290198755567243,internship 185,company 185,software development,delhi,20000,0.0
STU_0101,INT_0139,2,0.5111058415905587,0.0010527412871168408,0.3580899114995261,internship 139,company 139,software development,pune,10000,0.0
STU_0101,INT_0049,3,0.4826371547070336,0.0010190806009494479,0.33815173247520836,internship 49,company 49,software development,hyderabad,15000,0.0
STU_0101,INT_0076,4,0.4761897108939555,0.0010076931500126649,0.33363510557077264,internship 76,company 76,software development,delhi,25000,0.0
STU_0101,INT_0040,5,0.4639035389434853,0.0010394946995118798,0.32504432567029323,internship 40,company 40,software development,pune,0,0.0
STU_0102,INT_0084,1,0.5124581230332255,0.0009891837252586212,0.3590174412408354,internship 84,company 84,mobile apps,hyderabad,25000,0.0
STU_0102,INT_0133,2,0.4871222052821472,0.0009534332076600573,0.3412715736598011,internship 133,company 133,web development,bangalore,25000,0.0
STU_0102,INT_0154,3,0.4626896294420463,0.0009721096749902399,0.32417437351192946,internship 154,company 154,data science,bangalore,10000,0.0
STU_0102,INT_0106,4,0.4511814018059255,0.0009946115224715479,0.3161253647208893,internship 106,company 106,mobile apps,bangalore,30000,0.0
STU_0102,INT_0004,5,0.4454622889663143,0.001013130224020142,0.312127541343626,internship 4,company 4,mobile apps,delhi,15000,0.0
STU_0103,INT_0125,1,0.523628202336831,0.0010129599035718572,0.3668436296068533,internship 125,company 125,data science,bangalore,10000,0.0
STU_0103,INT_0011,2,0.4589639558902723,0.0009886289398836699,0.32157135780515567,internship 11,company 11,web development,mumbai,30000,0.0
STU_0103,INT_0168,3,0.4564651353167971,0.001034197449222894,0.3198358539565248,internship 168,company 168,ai/ml,hyderabad,15000,0.0
STU_0103,INT_0008,4,0.4549966373114046,0.0010182912147369732,0.3188031334824043,internship 8,company 8,ai/ml,hyderabad,0,0.0
STU_0103,INT_0085,5,0.4526518625818342,0.0009992047939097032,0.3171560652454568,internship 85,company 85,data science,chennai,25000,0.0
STU_0104,INT_0133,1,0.5599119709111687,0.000994738747867381,0.3922368012621783,internship 133,company 133,web development,bangalore,25000,0.0
STU_0104,INT_0041,2,0.5265626903933435,0.0010146502668217374,0.36889827835538697,internship 41,company 41,web development,bangalore,0,0.0
STU_0104,INT_0069,3,0.5223742096330382,0.0010028920486044792,0.36596281435770806,internship 69,company 69,web development,pune,15000,0.0
STU_0104,INT_0005,4,0.5161973645994303,0.0009868120574780832,0.36163419883684467,internship 5,company 5,mobile apps,bangalore,30000,0.0
STU_0104,INT_0146,5,0.5039895052632278,0.0010173184197379813,0.35309784921018084,internship 146,company 146,web development,bangalore,10000,0.0
STU_0105,INT_0126,1,0.4509773102388943,0.000994704829696197,0.31598252861613485,internship 126,company 126,web development,bangalore,25000,0.0
STU_0105,INT_0170,2,0.4358218275228105,0.0010111789899324862,0.3053786329629471,internship 170,company 170,web development,bangalore,25000,0.0
STU_0105,INT_0033,3,0.4276178693879863,0.0010114760292389356,0.2996359513803621,internship 33,company 33,web development,hyderabad,30000,0.0
STU_0105,INT_0195,4,0.423922807845773,0.000995478244021222,0.2970446089652474,internship 195,company 195,web development,chennai,15000,0.0
STU_0105,INT_0017,5,0.4106485356857091,0.0009974573460418995,0.28775321218380895,internship 17,company 17,web development,chennai,10000,0.0
STU_0106,INT_0129,1,0.4956805874129963,0.0010372261360581724,0.34728757902991486,internship 129,company 129,mobile apps,pune,0,0.0
STU_0106,INT_0135,2,0.4834162640371616,0.0010299670618625176,0.3387003749445719,internship 135,company 135,ai/ml,pune,30000,0.0
STU_0106,INT_0031,3,0.4671690114851059,0.0010304082186656544,0.3273274305051738,internship 31,company 31,ai/ml,pune,10000,0.0
STU_0106,INT_0136,4,0.4607708357623388,0.001024538478829988,0.32284694657728613,internship 136,company 136,ai/ml,pune,10000,0.0
STU_0106,INT_0008,5,0.4392049060186463,0.0010022476813466993,0.3077441085174564,internship 8,company 8,ai/ml,hyderabad,0,0.0
STU_0107,INT_0131,1,0.6104464390684128,0.0009437051165923806,0.4275956188828667,internship 131,company 131,ai/ml,chennai,10000,0.0
STU_0107,INT_0148,2,0.440959477735698,0.0009781399890104595,0.3089650764116917,internship 148,company 148,ai/ml,chennai,25000,0.0
STU_0107,INT_0093,3,0.4261765132122588,0.0009724173063455898,0.2986152844404848,internship 93,company 93,ai/ml,chennai,20000,0.0
STU_0107,INT_0155,4,0.4083649140773644,0.000960107376467698,0.2861434720670954,internship 155,company 155,ai/ml,chennai,25000,0.0
STU_0107,INT_0022,5,0.4013621452410928,0.0009572991801989018,0.2812406914228246,internship 22,company 22,mobile apps,pune,10000,0.0
STU_0108,INT_0133,1,0.5409323092775339,0.0009733577129646207,0.3789446238081631,internship 133,company 133,web development,bangalore,25000,0.0
STU_0108,INT_0007,2,0.5188371417018884,0.0010174948884453122,0.36349124765785545,internship 7,company 7,ai/ml,bangalore,25000,0.0
STU_0108,INT_0012,3,0.4852190553178774,0.0010306989352725688,0.339962548403096,internship 12,company 12,ai/ml,bangalore,15000,0.0
STU_0108,INT_0188,4,0.474579543047698,0.00099574355719946,0.3325044032005484,internship 188,company 188,data science,pune,15000,0.0
STU_0108,INT_0035,5,0.4701227235151692,0.001014485922876532,0.32939025223748136,internship 35,company 35,ai/ml,delhi,20000,0.0
STU_0109,INT_0175,1,0.6278000198510271,0.0009899320027594502,0.4397569934965468,internship 175,company 175,web development,hyderabad,0,0.0
STU_0109,INT_0005,2,0.4801655523480219,0.0010195050469185565,0.3364217381576909,internship 5,company 5,mobile apps,bangalore,30000,0.0
STU_0109,INT_0200,3,0.4750141231453645,0.0010336279948250668,0.3328199746002027,internship 200,company 200,web development,delhi,25000,0.0
STU_0109,INT_0147,4,0.4419327539702609,0.0010017289117789845,0.3096534464527163,internship 147,company 147,web development,hyderabad,20000,0.0
STU_0109,INT_0043,5,0.4250418702841083,0.001047580916614768,0.2978435834738602,internship 43,company 43,web development,delhi,15000,0.0
STU_0110,INT_0083,1,0.5252526132194745,0.0009975250395662628,0.367976086765502,internship 83,company 83,mobile apps,delhi,20000,0.0
STU_0110,INT_0099,2,0.5135837170124097,0.0009992073204193937,0.3598083641048126,internship 99,company 99,software development,mumbai,30000,0.0
STU_0110,INT_0006,3,0.4958306817048531,0.001013182283260719,0.3473854318783754,internship 6,company 6,software development,bangalore,30000,0.0
STU_0110,INT_0005,4,0.4957235705649497,0.001008736875152744,0.3473091204580106,internship 5,company 5,mobile apps,bangalore,30000,0.0
STU_0110,INT_0018,5,0.4653818463043531,0.0010026294052633835,0.32606808123462616,internship 18,company 18,mobile apps,mumbai,10000,0.0
STU_0111,INT_0156,1,0.5253600872874521,0.0009469617295468248,0.36803614962008047,internship 156,company 156,data science,delhi,20000,0.0
STU_0111,INT_0052,2,0.5139341036483228,0.000974914895094288,0.3600463470223542,internship 52,company 52,web development,pune,10000,0.0
STU_0111,INT_0009,3,0.4593526931120425,0.0009663802165683196,0.3218367992434002,internship 9,company 9,ai/ml,mumbai,25000,0.0
STU_0111,INT_0006,4,0.4542302483324115,0.0009843734109147996,0.31825648585596245,internship 6,company 6,software development,bangalore,30000,0.0
STU_0111,INT_0091,5,0.4370503708268953,0.0009702006266061823,0.30622631976680853,internship 91,company 91,ai/ml,hyderabad,20000,0.0
STU_0112,INT_0158,1,0.5032445536376418,0.0009861328435756898,0.3525670273994219,internship 158,company 158,mobile apps,delhi,10000,0.0
STU_0112,INT_0022,2,0.4135797300037206,0.0009778445085553051,0.289799164355171,internship 22,company 22,mobile apps,pune,10000,0.0
STU_0112,INT_0085,3,0.4021832087134753,0.0009843063549765066,0.28182353800592563,internship 85,company 85,data science,chennai,25000,0.0
STU_0112,INT_0071,4,0.4017415384217732,0.001009087231170756,0.28152180306459246,internship 71,company 71,data science,bangalore,25000,0.0
STU_0112,INT_0198,5,0.4016118913467254,0.0010258494931644345,0.2814360787906571,internship 198,company 198,data science,hyderabad,10000,0.0
STU_0113,INT_0002,1,0.5313380309660757,0.0010090522422987968,0.3722393373489426,internship 2,company 2,mobile apps,chennai,15000,0.0
STU_0113,INT_0048,2,0.5048886855770898,0.0010254862524688225,0.35372972577970346,internship 48,company 48,mobile apps,bangalore,15000,0.0
STU_0113,INT_0081,3,0.4727239374533944,0.0010261019784041632,0.3312145868108973,internship 81,company 81,mobile apps,chennai,15000,0.0
STU_0113,INT_0013,4,0.4705382000990681,0.001022708185061977,0.32968355252486625,internship 13,company 13,mobile apps,bangalore,10000,0.0
STU_0113,INT_0005,5,0.4678397754701932,0.0010227525793658169,0.3277946686029449,internship 5,company 5,mobile apps,bangalore,30000,0.0
STU_0114,INT_0081,1,0.6236665318865651,0.0009658668896074,0.43685633238747773,internship 81,company 81,mobile apps,chennai,15000,0.0
STU_0114,INT_0087,2,0.5093045970446396,0.0009626945073855225,0.35680202628346336,internship 87,company 87,data science,chennai,30000,0.0
STU_0114,INT_0002,3,0.4810874336714163,0.0009755845706422619,0.33705387894118405,internship 2,company 2,mobile apps,chennai,15000,0.0
STU_0114,INT_0113,4,0.4212605419190546,0.0009964822713273943,0.29518132402473646,internship 113,company 113,mobile apps,hyderabad,30000,0.0
STU_0114,INT_0054,5,0.4202950711565956,0.000981215018627587,0.2945009143152052,internship 54,company 54,mobile apps,chennai,30000,0.0
STU_0115,INT_0005,1,0.5500832345561848,0.00098567528072912,0.38535396677354805,internship 5,company 5,mobile apps,bangalore,30000,0.0
STU_0115,INT_0022,2,0.5368308958628785,0.0009758507065442813,0.3760743823159782,internship 22,company 22,mobile apps,pune,10000,0.0
STU_0115,INT_0018,3,0.4793164395919792,0.0009920048910355972,0.3358191091816961,internship 18,company 18,mobile apps,mumbai,10000,0.0
STU_0115,INT_0137,4,0.4535542109439617,0.000959955209929123,0.3177759342237519,internship 137,company 137,web development,delhi,20000,0.0
STU_0115,INT_0116,5,0.4220659778533201,0.0010064089280153003,0.29574810717572864,internship 116,company 116,mobile apps,pune,20000,0.0
STU_0116,INT_0024,1,0.5806810065069317,0.001020843380724079,0.40678295756906935,internship 24,company 24,data science,hyderabad,30000,0.0
