student_id,internship_id,rank,content_score,hybrid_score,title,company,domain,location,stipend,degree_match,level_match,location_match
STU_0137,INT_0080,5,0.38542188949149025,0.4374117236773327,internship 80,company 80,web development,pune,10000,1.0,0.6,0.3
STU_0138,INT_0128,1,0.42285750911459297,0.5658683618961918,internship 128,company 128,web development,chennai,20000,1.0,0.6,1.0
STU_0138,INT_0108,2,0.42450721578792194,0.4699072851702836,internship 108,company 108,web development,hyderabad,10000,1.0,0.6,0.3
STU_0138,INT_0033,3,0.4235327916604362,0.4691144758401302,internship 33,company 33,web development,hyderabad,30000,1.0,0.6,0.3
STU_0138,INT_0051,4,0.42285750911459297,0.4685650535837092,internship 51,company 51,web development,pune,20000,1.0,0.6,0.3
STU_0138,INT_0015,5,0.4214165866543629,0.4673926926596775,internship 15,company 15,web development,hyderabad,30000,1.0,0.6,0.3
STU_0139,INT_0167,1,0.41627794361319037,0.4827002611039159,internship 167,company 167,web development,chennai,20000,0.3,0.8,1.0
STU_0139,INT_0195,2,0.4119829367908262,0.4792057648308928,internship 195,company 195,web development,chennai,15000,0.3,0.8,1.0
STU_0139,INT_0050,3,0.42558623414023816,0.46247271165443715,internship 50,company 50,web development,chennai,0,0.3,0.6,1.0
STU_0139,INT_0002,4,0.23931684245879495,0.45548543569395256,internship 2,company 2,mobile apps,chennai,15000,1.0,0.8,1.0
STU_0139,INT_0128,5,0.31334109750863043,0.3989489564037438,internship 128,company 128,web development,chennai,20000,0.3,0.8,1.0
STU_0140,INT_0023,1,0.3905740525836525,0.5625655307071467,internship 23,company 23,web development,delhi,30000,0.7,1.0,1.0
STU_0140,INT_0137,2,0.3767462940778985,0.5513150129405595,internship 137,company 137,web development,delhi,20000,0.7,1.0,1.0
STU_0140,INT_0082,3,0.2130365101801758,0.4681594335743201,internship 82,company 82,data science,delhi,20000,1.0,1.0,1.0
STU_0140,INT_0167,4,0.3767462940778985,0.45401170462807683,internship 167,company 167,web development,chennai,20000,0.7,1.0,0.3
STU_0140,INT_0170,5,0.3752024009038015,0.45275556484391277,internship 170,company 170,web development,bangalore,25000,0.7,1.0,0.3
STU_0141,INT_0125,1,0.45275036070977953,0.595833325736443,internship 125,company 125,data science,bangalore,10000,1.0,0.6,1.0
STU_0141,INT_0025,2,0.5273729970573162,0.5592443621001553,internship 25,company 25,data science,delhi,15000,1.0,0.6,0.3
STU_0141,INT_0141,3,0.5273729970573162,0.5592443621001553,internship 141,company 141,data science,pune,25000,1.0,0.6,0.3
STU_0141,INT_0007,4,0.37441819298557666,0.4820591369230627,internship 7,company 7,ai/ml,bangalore,25000,0.7,0.6,1.0
STU_0141,INT_0169,5,0.24094223750236912,0.4235023545048541,internship 169,company 169,data science,bangalore,10000,1.0,0.6,1.0
STU_0142,INT_0157,1,0.47558238476446574,0.5525805767948049,internship 157,company 157,web development,chennai,30000,1.0,0.8,0.3
STU_0142,INT_0147,2,0.47558238476446574,0.5525805767948049,internship 147,company 147,web development,hyderabad,20000,1.0,0.8,0.3
STU_0142,INT_0089,3,0.2949666215829109,0.5029315897114562,internship 89,company 89,web development,bangalore,10000,1.0,0.8,1.0
STU_0142,INT_0133,4,0.28526449266137743,0.49503775979245596,internship 133,company 133,web development,bangalore,25000,1.0,0.8,1.0
STU_0142,INT_0001,5,0.4048098879488466,0.49499877621023936,internship 1,company 1,web development,pune,30000,1.0,0.8,0.3
STU_0143,INT_0152,1,0.3952368240099372,0.6188196306556499,internship 152,company 152,data science,pune,25000,1.0,1.0,1.0
STU_0143,INT_0180,2,0.40274939581609076,0.5276286884611264,internship 180,company 180,data science,mumbai,30000,1.0,1.0,0.3
STU_0143,INT_0172,3,0.2996467424212777,0.5132448429908995,internship 172,company 172,data science,pune,15000,1.0,0.8,1.0
STU_0143,INT_0119,4,0.2468444038685682,0.49808483777272317,internship 119,company 119,data science,pune,25000,1.0,1.0,1.0
STU_0143,INT_0100,5,0.3952368240099372,0.49371537711102936,internship 100,company 100,data science,delhi,15000,1.0,0.8,0.3
STU_0144,INT_0104,1,0.40390650027862934,0.4940135549366439,internship 104,company 104,software development,mumbai,15000,1.0,0.8,0.3
STU_0144,INT_0138,2,0.28290759770370394,0.4928699383487326,internship 138,company 138,software development,pune,25000,1.0,0.8,1.0
STU_0144,INT_0068,3,0.39268385526723387,0.4848826052576871,internship 68,company 68,software development,mumbai,25000,1.0,0.8,0.3
STU_0144,INT_0121,4,0.23524923777762266,0.45409422319203047,internship 121,company 121,software development,pune,10000,1.0,0.8,1.0
STU_0144,INT_0006,5,0.2830620517510243,0.3956922966801081,internship 6,company 6,software development,bangalore,30000,1.0,0.8,0.3
STU_0145,INT_0128,1,0.3045010239448439,0.4174445839187474,internship 128,company 128,web development,chennai,20000,0.7,0.6,1.0
STU_0145,INT_0007,2,0.35791295136209883,0.4136399001476574,internship 7,company 7,ai/ml,bangalore,25000,1.0,0.6,0.3
STU_0145,INT_0148,3,0.23439694686861656,0.41044832330333514,internship 148,company 148,ai/ml,chennai,25000,1.0,0.6,1.0
STU_0145,INT_0118,4,0.22732053316443857,0.4046908234114006,internship 118,company 118,ai/ml,chennai,10000,1.0,0.6,1.0
STU_0145,INT_0153,5,0.22615636668289793,0.4037436362242373,internship 153,company 153,data science,chennai,0,1.0,0.6,1.0
STU_0146,INT_0121,1,0.42410457203324176,0.46780042633663954,internship 121,company 121,software development,pune,10000,1.0,0.6,0.3
STU_0146,INT_0098,2,0.41199504765207023,0.457947895346993,internship 98,company 98,software development,bangalore,10000,1.0,0.6,0.3
STU_0146,INT_0023,3,0.4121405575563426,0.43860562320963536,internship 23,company 23,web development,delhi,30000,0.3,0.6,1.0
STU_0146,INT_0044,4,0.33064730254528857,0.3917618789210613,internship 44,company 44,software development,mumbai,25000,1.0,0.6,0.3
STU_0146,INT_0191,5,0.2029873163683015,0.3851986826248024,internship 191,company 191,software development,delhi,0,1.0,0.6,1.0
STU_0147,INT_0002,1,0.7135496307965963,0.8495868051403993,internship 2,company 2,mobile apps,chennai,15000,1.0,0.8,1.0
STU_0147,INT_0158,2,0.5677314609447571,0.6336431611634861,internship 158,company 158,mobile apps,delhi,10000,1.0,0.8,0.3
STU_0147,INT_0132,3,0.45541348767496675,0.6117615625371655,internship 132,company 132,mobile apps,chennai,0,1.0,0.6,1.0
STU_0147,INT_0179,4,0.45113348124316116,0.5387769077764955,internship 179,company 179,mobile apps,hyderabad,10000,1.0,0.8,0.3
STU_0147,INT_0054,5,0.28925179017436303,0.5321712503694004,internship 54,company 54,mobile apps,chennai,30000,1.0,1.0,1.0
STU_0148,INT_0092,1,0.5147923122668072,0.5415022311529866,internship 92,company 92,data science,mumbai,15000,1.0,0.6,0.3
STU_0148,INT_0025,2,0.3668475587681338,0.5184349763682348,internship 25,company 25,data science,delhi,15000,1.0,0.6,1.0
STU_0148,INT_0171,3,0.35333980709721596,0.5074448220278136,internship 171,company 171,data science,delhi,25000,1.0,0.6,1.0
STU_0148,INT_0111,4,0.2831683679028543,0.4503520529405719,internship 111,company 111,data science,delhi,0,1.0,0.6,1.0
STU_0148,INT_0100,5,0.2516173635869234,0.4246815775368873,internship 100,company 100,data science,delhi,15000,1.0,0.6,1.0
STU_0149,INT_0155,1,0.4704374454032237,0.6796706232160571,internship 155,company 155,ai/ml,chennai,25000,1.0,1.0,1.0
STU_0149,INT_0093,2,0.32983959804545343,0.5652776376150802,internship 93,company 93,ai/ml,chennai,20000,1.0,1.0,1.0
STU_0149,INT_0180,3,0.43311384837767286,0.5520001522666101,internship 180,company 180,data science,mumbai,30000,1.0,1.0,0.3
STU_0149,INT_0087,4,0.23444640421567733,0.48766398667181277,internship 87,company 87,data science,chennai,30000,1.0,1.0,1.0
STU_0149,INT_0148,5,0.2261769167666312,0.4809357801134361,internship 148,company 148,ai/ml,chennai,25000,1.0,1.0,1.0
STU_0150,INT_0071,1,0.4335464565163059,0.5159606928685241,internship 71,company 71,data science,bangalore,25000,1.0,0.8,0.3
STU_0150,INT_0009,2,0.3411922326641774,0.4880812104943969,internship 9,company 9,ai/ml,mumbai,25000,0.7,0.8,1.0
STU_0150,INT_0180,3,0.2779813390345874,0.4866933702749922,internship 180,company 180,data science,mumbai,30000,1.0,0.8,1.0
STU_0150,INT_0056,4,0.26212899565484105,0.4737956131467011,internship 56,company 56,data science,mumbai,15000,1.0,0.8,1.0
STU_0150,INT_0095,5,0.2616754769264278,0.4734266219968072,internship 95,company 95,data science,mumbai,30000,1.0,0.8,1.0
STU_0151,INT_0066,1,0.528812079125486,0.6315300435512833,internship 66,company 66,web development,hyderabad,25000,1.0,1.0,0.3
STU_0151,INT_0053,2,0.39166094821914793,0.5894437327097342,internship 53,company 53,web development,mumbai,15000,1.0,0.8,1.0
STU_0151,INT_0011,3,0.31804311337670343,0.5573478581870324,internship 11,company 11,web development,mumbai,30000,1.0,1.0,1.0
STU_0151,INT_0133,4,0.4348654316030386,0.5550933291971254,internship 133,company 133,web development,bangalore,25000,1.0,1.0,0.3
STU_0151,INT_0126,5,0.42669947476232173,0.5484493570392779,internship 126,company 126,web development,bangalore,25000,1.0,1.0,0.3
STU_0152,INT_0009,1,0.374662303245447,0.5026080414146677,internship 9,company 9,ai/ml,mumbai,25000,1.0,1.0,0.3
STU_0152,INT_0008,2,0.2986437730282356,0.48245938974924407,internship 8,company 8,ai/ml,hyderabad,0,1.0,0.6,1.0
STU_0152,INT_0192,3,0.22519142383899102,0.478299102619278,internship 192,company 192,mobile apps,hyderabad,30000,1.0,1.0,1.0
STU_0152,INT_0113,4,0.22048127337442128,0.4744668378698691,internship 113,company 113,mobile apps,hyderabad,30000,1.0,1.0,1.0
STU_0152,INT_0002,5,0.3733726070418971,0.4737577757127298,internship 2,company 2,mobile apps,chennai,15000,1.0,0.8,0.3
STU_0153,INT_0087,1,0.300111205694548,0.544175977633209,internship 87,company 87,data science,chennai,30000,1.0,1.0,1.0
STU_0153,INT_0053,2,0.425113620387609,0.47073427841004706,internship 53,company 53,web development,mumbai,15000,0.7,0.8,0.3
STU_0153,INT_0141,3,0.31831700727368495,0.4616852431761209,internship 141,company 141,data science,pune,25000,1.0,1.0,0.3
STU_0153,INT_0159,4,0.18700400965888964,0.4521498898187225,internship 159,company 159,data science,chennai,30000,1.0,1.0,1.0
STU_0153,INT_0157,5,0.23117328701937379,0.4380451220314885,internship 157,company 157,web development,chennai,30000,0.7,1.0,1.0
STU_0154,INT_0141,1,0.4194293443344432,0.5972743068324238,internship 141,company 141,data science,pune,25000,1.0,0.8,1.0
STU_0154,INT_0054,2,0.4481412470402376,0.5233315288162755,internship 54,company 54,mobile apps,chennai,30000,1.0,0.8,0.3
STU_0154,INT_0081,3,0.4481412470402376,0.5233315288162755,internship 81,company 81,mobile apps,chennai,15000,1.0,0.8,0.3
STU_0154,INT_0002,4,0.42202421346470126,0.5020822316051724,internship 2,company 2,mobile apps,chennai,15000,1.0,0.8,0.3
STU_0154,INT_0132,5,0.45459619915931054,0.5007824509397817,internship 132,company 132,mobile apps,chennai,0,1.0,0.6,0.3
STU_0155,INT_0008,1,0.5220019399836553,0.5604901625568524,internship 8,company 8,ai/ml,hyderabad,0,1.0,0.6,0.3
STU_0155,INT_0007,2,0.2440076945660426,0.48721414795919493,internship 7,company 7,ai/ml,bangalore,25000,1.0,1.0,1.0
STU_0155,INT_0200,3,0.4687045299855716,0.4559643333938098,internship 200,company 200,web development,delhi,25000,0.3,1.0,0.3
STU_0155,INT_0043,4,0.4687045299855716,0.428163388161672,internship 43,company 43,web development,delhi,15000,0.3,0.8,0.3
STU_0155,INT_0001,5,0.42830807089659606,0.4230970338601499,internship 1,company 1,web development,pune,30000,0.3,1.0,0.3
STU_0156,INT_0001,1,0.6285095246299331,0.6658567217231697,internship 1,company 1,web development,pune,30000,1.0,0.8,0.3
STU_0156,INT_0147,2,0.47058416413590304,0.6346690621543843,internship 147,company 147,web development,hyderabad,20000,1.0,0.8,1.0
STU_0156,INT_0043,3,0.4736893380218617,0.5398921802296481,internship 43,company 43,web development,delhi,15000,1.0,0.8,0.3
STU_0156,INT_0200,4,0.4736893380218617,0.5398921802296481,internship 200,company 200,web development,delhi,25000,1.0,0.8,0.3
STU_0156,INT_0157,5,0.47058416413590304,0.5373657538419017,internship 157,company 157,web development,chennai,30000,1.0,0.8,0.3
STU_0157,INT_0051,1,0.3045010239448439,0.4569775280388475,internship 51,company 51,web development,pune,20000,0.7,0.8,1.0
STU_0157,INT_0007,2,0.35791295136209883,0.4531728442677575,internship 7,company 7,ai/ml,bangalore,25000,1.0,0.8,0.3
STU_0157,INT_0114,3,0.23439694686861656,0.44998126742343525,internship 114,company 114,ai/ml,pune,15000,1.0,0.8,1.0
STU_0157,INT_0141,4,0.23061285306169726,0.4469024593442037,internship 141,company 141,data science,pune,25000,1.0,0.8,1.0
STU_0157,INT_0059,5,0.2886044125771712,0.4440437536642001,internship 59,company 59,web development,pune,25000,0.7,0.8,1.0
STU_0158,INT_0157,1,0.4262077924728727,0.512408503529032,internship 157,company 157,web development,chennai,30000,1.0,0.8,0.3
STU_0158,INT_0147,2,0.4262077924728727,0.512408503529032,internship 147,company 147,web development,hyderabad,20000,1.0,0.8,0.3
STU_0158,INT_0011,3,0.18185262433143548,0.41089996830312275,internship 11,company 11,web development,mumbai,30000,1.0,0.8,1.0
STU_0158,INT_0053,4,0.18034041809067872,0.40966960958870796,internship 53,company 53,web development,mumbai,15000,1.0,0.8,1.0
STU_0158,INT_0079,5,0.17293878121918715,0.4036475021668947,internship 79,company 79,web development,mumbai,10000,1.0,0.8,1.0
STU_0159,INT_0006,1,0.6143590655487748,0.6994645829654772,internship 6,company 6,software development,bangalore,30000,1.0,1.0,0.3
STU_0159,INT_0016,2,0.3750466567111508,0.47695467559228777,internship 16,company 16,software development,mumbai,15000,1.0,0.8,0.3
STU_0159,INT_0065,3,0.28049269641571917,0.4695262035150565,internship 65,company 65,software development,chennai,0,1.0,0.6,1.0
STU_0159,INT_0068,4,0.2739191280718275,0.4224764099765993,internship 68,company 68,software development,mumbai,25000,1.0,1.0,0.3
STU_0159,INT_0194,5,0.0946292761696607,0.37390620861253154,internship 194,company 194,software development,chennai,25000,1.0,1.0,1.0
STU_0160,INT_0175,1,0.41348488484199775,0.46371940920972576,internship 175,company 175,web development,hyderabad,0,0.3,0.6,1.0
STU_0160,INT_0101,2,0.3097780125318689,0.4349434875393175,internship 101,company 101,web development,hyderabad,30000,0.3,1.0,1.0
STU_0160,INT_0023,3,0.41768140950829424,0.425432360747305,internship 23,company 23,web development,delhi,30000,0.3,1.0,0.3
STU_0160,INT_0066,4,0.29684142749898923,0.42441804484440676,internship 66,company 66,web development,hyderabad,25000,0.3,1.0,1.0
STU_0160,INT_0167,5,0.41348488484199775,0.4220179913615189,internship 167,company 167,web development,chennai,20000,0.3,1.0,0.3
STU_0161,INT_0195,1,0.2959641379870088,0.5016859173939369,internship 195,company 195,web development,chennai,15000,1.0,0.8,1.0
STU_0161,INT_0133,2,0.31578345923373174,0.4483089173444239,internship 133,company 133,web development,bangalore,25000,1.0,1.0,0.3
STU_0161,INT_0157,3,0.18520688254436135,0.43937272954966766,internship 157,company 157,web development,chennai,30000,1.0,1.0,1.0
STU_0161,INT_0011,4,0.2959641379870088,0.4321835543135921,internship 11,company 11,web development,mumbai,30000,1.0,1.0,0.3
STU_0161,INT_0066,5,0.28778398321461224,0.42552803045829884,internship 66,company 66,web development,hyderabad,25000,1.0,1.0,0.3
STU_0162,INT_0007,1,0.629819182893652,0.6672558950337895,internship 7,company 7,ai/ml,bangalore,25000,1.0,0.8,0.3
STU_0162,INT_0009,2,0.4962858006875498,0.655913996075905,internship 9,company 9,ai/ml,mumbai,25000,1.0,0.8,1.0
STU_0162,INT_0002,3,0.5422065393436568,0.59597264240635,internship 2,company 2,mobile apps,chennai,15000,1.0,0.8,0.3
STU_0162,INT_0158,4,0.45117879185126525,0.5219107986165984,internship 158,company 158,mobile apps,delhi,10000,1.0,0.8,0.3
STU_0162,INT_0036,5,0.3441814390300145,0.5043581543078308,internship 36,company 36,mobile apps,mumbai,0,1.0,0.6,1.0
STU_0163,INT_0171,1,0.3654153108314742,0.45777565039879864,internship 171,company 171,data science,delhi,25000,1.0,0.8,0.3
STU_0163,INT_0169,2,0.3654153108314742,0.45777565039879864,internship 169,company 169,data science,bangalore,10000,1.0,0.8,0.3
STU_0163,INT_0024,3,0.23767136428350677,0.4511441424058167,internship 24,company 24,data science,hyderabad,30000,1.0,0.8,1.0
STU_0163,INT_0151,4,0.3500664119444898,0.44528750493735514,internship 151,company 151,data science,mumbai,10000,1.0,0.8,0.3
STU_0163,INT_0198,5,0.14756863989563718,0.37783491436847344,internship 198,company 198,data science,hyderabad,10000,1.0,0.8,1.0
STU_0164,INT_0088,1,0.42271512081601476,0.5818214585108368,internship 88,company 88,data science,mumbai,0,1.0,0.6,1.0
STU_0164,INT_0087,2,0.4729965234652389,0.5810299114561229,internship 87,company 87,data science,chennai,30000,1.0,1.0,0.3
STU_0164,INT_0141,3,0.45547286244015345,0.5667723396583267,internship 141,company 141,data science,pune,25000,1.0,1.0,0.3
STU_0164,INT_0025,4,0.45547286244015345,0.5389713944261888,internship 25,company 25,data science,delhi,15000,1.0,0.8,0.3
STU_0164,INT_0092,5,0.30866365580847377,0.5168280413856414,internship 92,company 92,data science,mumbai,15000,1.0,0.8,1.0
STU_0165,INT_0009,1,0.6452807920405782,0.6531746371509458,internship 9,company 9,ai/ml,mumbai,25000,1.0,0.6,0.3
STU_0165,INT_0072,2,0.3330961204987991,0.49647877472469665,internship 72,company 72,mobile apps,delhi,20000,1.0,0.6,1.0
STU_0165,INT_0196,3,0.42606867719387853,0.4748196426153033,internship 196,company 196,ai/ml,mumbai,10000,1.0,0.6,0.3
STU_0165,INT_0008,4,0.40013383907884237,0.45371858297028855,internship 8,company 8,ai/ml,hyderabad,0,1.0,0.6,0.3
STU_0165,INT_0182,5,0.27453302848292843,0.4488307696690208,internship 182,company 182,ai/ml,delhi,25000,1.0,0.6,1.0
STU_0166,INT_0048,1,0.340130927721202,0.4016464039158191,internship 48,company 48,mobile apps,bangalore,15000,1.0,0.6,0.3
STU_0166,INT_0129,2,0.3354757440925627,0.39785886119159963,internship 129,company 129,mobile apps,pune,0,1.0,0.6,0.3
STU_0166,INT_0084,3,0.335312803240836,0.3977262895281235,internship 84,company 84,mobile apps,hyderabad,25000,1.0,0.6,0.3
STU_0166,INT_0050,4,0.4300079624173433,0.35800803670837045,internship 50,company 50,web development,chennai,0,0.3,0.6,0.3
STU_0166,INT_0023,5,0.4251603641747148,0.3540639419274792,internship 23,company 23,web development,delhi,30000,0.3,0.6,0.3
STU_0167,INT_0002,1,0.2259260439845403,0.4399198778189498,internship 2,company 2,mobile apps,chennai,15000,1.0,0.8,1.0
STU_0167,INT_0167,2,0.29638355941077116,0.38048143379689703,internship 167,company 167,web development,chennai,20000,0.3,0.8,1.0
STU_0167,INT_0128,3,0.2958083261109705,0.38001341344083955,internship 128,company 128,web development,chennai,20000,0.3,0.8,1.0
STU_0167,INT_0195,4,0.2933255799303865,0.3779934056425428,internship 195,company 195,web development,chennai,15000,0.3,0.8,1.0
STU_0167,INT_0054,5,0.14870453410705145,0.3770910420045366,internship 54,company 54,mobile apps,chennai,30000,1.0,0.8,1.0
STU_0168,INT_0007,1,0.38647558405733856,0.5410769243575163,internship 7,company 7,ai/ml,bangalore,25000,1.0,0.6,1.0
STU_0168,INT_0009,2,0.436555610147756,0.4845196431792896,internship 9,company 9,ai/ml,mumbai,25000,1.0,0.6,0.3
STU_0168,INT_0096,3,0.4305826568685846,0.4796599389142527,internship 96,company 96,ai/ml,delhi,20000,1.0,0.6,0.3
STU_0168,INT_0124,4,0.4305826568685846,0.4796599389142527,internship 124,company 124,ai/ml,delhi,30000,1.0,0.6,0.3
STU_0168,INT_0182,5,0.4305826568685846,0.4796599389142527,internship 182,company 182,ai/ml,delhi,25000,1.0,0.6,0.3
STU_0169,INT_0009,1,0.6807283742764062,0.7807365962892019,internship 9,company 9,ai/ml,mumbai,25000,1.0,0.6,1.0
STU_0169,INT_0196,2,0.5186482831862681,0.6488652634436887,internship 196,company 196,ai/ml,mumbai,10000,1.0,0.6,1.0
STU_0169,INT_0007,3,0.6185758224845755,0.6328648326568098,internship 7,company 7,ai/ml,bangalore,25000,1.0,0.6,0.3
STU_0169,INT_0008,4,0.4958423193427819,0.5330066049420543,internship 8,company 8,ai/ml,hyderabad,0,1.0,0.6,0.3
STU_0169,INT_0027,5,0.24898862649519943,0.42946522422025024,internship 27,company 27,ai/ml,mumbai,0,1.0,0.6,1.0
STU_0170,INT_0141,1,0.33475939216670425,0.49766523736809554,internship 141,company 141,data science,pune,25000,1.0,0.6,1.0
STU_0170,INT_0152,2,0.3278069923097513,0.49200863741528905,internship 152,company 152,data science,pune,25000,1.0,0.6,1.0
STU_0170,INT_0188,3,0.3125326858087371,0.47958118168626035,internship 188,company 188,data science,pune,15000,1.0,0.6,1.0
STU_0170,INT_0085,4,0.38955233405009015,0.444942470861148,internship 85,company 85,data science,chennai,25000,1.0,0.6,0.3
STU_0170,INT_0052,5,0.2581794800383293,0.43535841724208213,internship 52,company 52,web development,pune,10000,1.0,0.6,1.0
STU_0171,INT_0133,1,0.2937215864903258,0.45952216486111175,internship 133,company 133,web development,bangalore,25000,1.0,0.6,1.0
STU_0171,INT_0062,2,0.22396414965258749,0.40276623567938774,internship 62,company 62,web development,bangalore,30000,1.0,0.6,1.0
STU_0171,INT_0146,3,0.2238715325496664,0.4026908807068902,internship 146,company 146,web development,bangalore,10000,1.0,0.6,1.0
STU_0171,INT_0041,4,0.2238715325496664,0.4026908807068902,internship 41,company 41,web development,bangalore,0,1.0,0.6,1.0
STU_0171,INT_0089,5,0.2189926297611133,0.3987213159736598,internship 89,company 89,web development,bangalore,10000,1.0,0.6,1.0
STU_0172,INT_0035,1,0.4391115032994979,0.57714684331509,internship 35,company 35,ai/ml,delhi,20000,1.0,0.6,1.0
STU_0172,INT_0006,2,0.44532264911136543,0.48489703707803067,internship 6,company 6,software development,bangalore,30000,1.0,0.6,0.3
STU_0172,INT_0047,3,0.24129771373897604,0.4162019184380388,internship 47,company 47,software development,delhi,25000,1.0,0.6,1.0
STU_0172,INT_0026,4,0.3600066198752947,0.4154823519505987,internship 26,company 26,ai/ml,chennai,20000,1.0,0.6,0.3
STU_0172,INT_0118,5,0.3597183428508442,0.4152478044797321,internship 118,company 118,ai/ml,chennai,10000,1.0,0.6,0.3
STU_0173,INT_0005,1,0.43972038145776055,0.5602110450841119,internship 5,company 5,mobile apps,bangalore,30000,1.0,1.0,0.3
STU_0173,INT_0015,2,0.4075750888025611,0.5145963841325061,internship 15,company 15,web development,hyderabad,30000,0.3,1.0,1.0
STU_0173,INT_0057,3,0.38964715336379296,0.5000098872618702,internship 57,company 57,web development,hyderabad,20000,0.3,1.0,1.0
STU_0173,INT_0192,4,0.1852957530352937,0.4505098124123711,internship 192,company 192,mobile apps,hyderabad,30000,1.0,1.0,1.0
STU_0173,INT_0113,5,0.18142006868478305,0.4473564845881283,internship 113,company 113,mobile apps,hyderabad,30000,1.0,1.0,1.0
STU_0174,INT_0012,1,0.4775540471088959,0.5491805872746655,internship 12,company 12,ai/ml,bangalore,15000,1.0,0.8,0.3
STU_0174,INT_0091,2,0.312256699583868,0.5119949439377387,internship 91,company 91,ai/ml,hyderabad,20000,1.0,0.8,1.0
STU_0174,INT_0027,3,0.44766893605683156,0.4970645679321595,internship 27,company 27,ai/ml,mumbai,0,1.0,0.6,0.3
STU_0174,INT_0007,4,0.3924845258003771,0.47996646551528577,internship 7,company 7,ai/ml,bangalore,25000,1.0,0.8,0.3
STU_0174,INT_0118,5,0.35207845640929064,0.447091346863683,internship 118,company 118,ai/ml,chennai,10000,1.0,0.8,0.3
STU_0175,INT_0007,1,0.448842062198832,0.6164788724974324,internship 7,company 7,ai/ml,bangalore,25000,1.0,0.8,1.0
STU_0175,INT_0009,2,0.49535199060694896,0.5570168944092574,internship 9,company 9,ai/ml,mumbai,25000,1.0,0.8,0.3
STU_0175,INT_0008,3,0.49197806190234034,0.5264708589429645,internship 8,company 8,ai/ml,hyderabad,0,1.0,0.6,0.3
STU_0175,INT_0003,4,0.4222514346332895,0.49754094222316514,internship 3,company 3,ai/ml,chennai,15000,1.0,0.8,0.3
STU_0175,INT_0012,5,0.29993130229788695,0.49532234888556553,internship 12,company 12,ai/ml,bangalore,15000,1.0,0.8,1.0
STU_0176,INT_0015,1,0.3535379956347254,0.5797217237866563,internship 15,company 15,web development,hyderabad,30000,1.0,1.0,1.0
STU_0176,INT_0101,2,0.3517333470499425,0.5782534286210228,internship 101,company 101,web development,hyderabad,30000,1.0,1.0,1.0
STU_0176,INT_0147,3,0.34788881256449544,0.5751254448979356,internship 147,company 147,web development,hyderabad,20000,1.0,1.0,1.0
STU_0176,INT_0001,4,0.46463831312826986,0.5728116701231085,internship 1,company 1,web development,pune,30000,1.0,1.0,0.3
STU_0176,INT_0033,5,0.33952522061323004,0.5683206731917301,internship 33,company 33,web development,hyderabad,30000,1.0,1.0,1.0
STU_0177,INT_0088,1,0.5082885980130281,0.6384347656493649,internship 88,company 88,data science,mumbai,0,1.0,0.6,1.0
STU_0177,INT_0153,2,0.49956040261848744,0.5340300375864823,internship 153,company 153,data science,chennai,0,1.0,0.6,0.3
STU_0177,INT_0102,3,0.46384415068176704,0.5049706403745069,internship 102,company 102,data science,pune,0,1.0,0.6,0.3
STU_0177,INT_0154,4,0.4612585296774989,0.5028669317340881,internship 154,company 154,data science,bangalore,10000,1.0,0.6,0.3
STU_0177,INT_0056,5,0.33527069435805124,0.4976642280240522,internship 56,company 56,data science,mumbai,15000,1.0,0.6,1.0
STU_0178,INT_0007,1,0.2724890630689141,0.5205344564123446,internship 7,company 7,ai/ml,bangalore,25000,1.0,1.0,1.0
STU_0178,INT_0005,2,0.2679352930835832,0.516829425687112,internship 5,company 5,mobile apps,bangalore,30000,1.0,1.0,1.0
STU_0178,INT_0002,3,0.41927475291097127,0.5148577305296826,internship 2,company 2,mobile apps,chennai,15000,1.0,0.8,0.3
STU_0178,INT_0013,4,0.25749051094334957,0.4805304142652925,internship 13,company 13,mobile apps,bangalore,10000,1.0,0.8,1.0
STU_0178,INT_0048,5,0.24877069925492434,0.4734358156518513,internship 48,company 48,mobile apps,bangalore,15000,1.0,0.8,1.0
STU_0179,INT_0133,1,0.49319865957475023,0.4819538122363257,internship 133,company 133,web development,bangalore,25000,0.3,1.0,0.3
STU_0179,INT_0148,2,0.22494082787198155,0.4777616018046086,internship 148,company 148,ai/ml,chennai,25000,1.0,1.0,1.0
STU_0179,INT_0026,3,0.2183247177481279,0.472378613342441,internship 26,company 26,ai/ml,chennai,20000,1.0,1.0,1.0
STU_0179,INT_0155,4,0.21614420509609197,0.47060450828255085,internship 155,company 155,ai/ml,chennai,25000,1.0,1.0,1.0
STU_0179,INT_0093,5,0.21562005977421198,0.4701780540417112,internship 93,company 93,ai/ml,chennai,20000,1.0,1.0,1.0
STU_0180,INT_0011,1,0.35264688079592704,0.45859080262034957,internship 11,company 11,web development,mumbai,30000,0.7,0.6,1.0
STU_0180,INT_0143,2,0.35200063495845857,0.4580650051620705,internship 143,company 143,web development,mumbai,0,0.7,0.6,1.0
STU_0180,INT_0180,3,0.2846513851498865,0.4533101225043177,internship 180,company 180,data science,mumbai,30000,1.0,0.6,1.0
STU_0180,INT_0056,4,0.27478113885469535,0.4452795092087187,internship 56,company 56,data science,mumbai,15000,1.0,0.6,1.0
STU_0180,INT_0095,5,0.27430573020189064,0.44489270801512376,internship 95,company 95,data science,mumbai,30000,1.0,0.6,1.0
